time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.02,-0.003,-0.003,-0.02,-0.017,0.031,0.015,0.027,-0.02,
0.01,0,0,0,0,0,0,0,0,0,0.02,-0.003,-0.003,-0.02,-0.017,0.022,0.09,0.027,-0.02,
0.02,0,0,0,0,0,0,0,0,0,0.02,-0.003,-0.003,-0.02,-0.017,0.022,0.09,0.027,-0.008,
0.03,0,0,0,0,0,0,0,0,0,0.02,-0.003,-0.003,-0.02,-0.017,0.022,0.09,0.027,-0.008,
0.04,0,0,0,0,0,0,0,0,0,0.02,-0.003,-0.003,-0.02,-0.017,0.022,0.09,0.027,-0.008,
0.05,0,0,0,0,0,0,0,0,0,0.02,-0.003,-0.003,-0.02,-0.017,0.022,0.09,0.027,-0.008,
0.06,0,0,0,0,0,0,0,0,0,-0.025,-0.003,-0.003,-0.02,-0.017,0.022,0.09,0.027,-0.008,
0.07,0,0,0,0,0,0,0,0,0,-0.025,-0.003,-0.878,0,-0.024,0.022,0.09,0.027,-0.008,
0.08,0,0,0,0,0,0,0,0,0,-0.025,-0.003,-0.878,0,-0.024,-0.036,-0.098,0.004,-0.008,
0.09,0,0,0,0,0,0,0,0,0,-0.025,-0.003,-0.878,0,-0.024,-0.036,-0.098,0.004,-0.008,
0.09999999,0,0,0,0,0,0,0,0,0,-0.025,-0.003,-0.878,0,-0.024,-0.036,-0.098,0.004,-0.008,
0.11,0,0,0.01,0,0,0,0,0,0,-0.025,-0.003,-0.878,0,-0.024,-0.036,-0.098,0.004,-0.008,
0.12,0,0,0.01,0,0,0,0,0,0,-0.025,-0.003,-0.878,0,-0.024,-0.036,-0.098,0.004,-0.008,
0.13,0,0,0.01,0,0,0,0,0,0,-0.043,0.008,-0.878,0,-0.024,-0.036,-0.098,0.004,-0.008,
0.14,0,0,0.01,0,0,0,0,0,0,-0.043,0.008,-1.243,-0.029,-0.034,0.082,-0.098,0.004,-0.008,
0.15,0,0,0.01,0,0,0,0,0,0,-0.043,0.008,-1.243,-0.029,-0.034,0.082,0.037,0.004,0.049,
0.16,0,0,0.01,0,0,0,0,0,0,-0.043,0.008,-1.243,-0.029,-0.034,0.082,0.037,0.004,0.049,
0.17,0,0,0.01,0,0,0,0,0,0,-0.043,0.008,-1.243,-0.029,-0.034,0.082,0.037,0.004,0.049,
0.18,0,0,0.03,0,0,0,0,0,0,-0.043,0.008,-1.243,-0.029,-0.034,0.082,0.037,0.004,0.049,
0.19,0,0,0.03,0,0,0,0,0,0,-0.021,0.008,-1.243,-0.029,-0.034,0.082,0.037,0.004,0.049,
0.2,0,0,0.03,0,0,0,0,0,0,-0.021,0.008,-1.28,-0.032,0.014,-0.007,0.037,0.004,0.049,
0.21,0,0,0.03,0,0,0,0,0,0,-0.021,0.008,-1.28,-0.032,0.014,-0.007,0.06,-0.007,-0.02,
0.22,0,0,0.03,0,0,0,0,0,0,-0.021,0.008,-1.28,-0.032,0.014,-0.007,0.06,-0.007,-0.02,
0.23,0,0,0.03,0,0,0,0,0,0,-0.021,0.008,-1.28,-0.032,0.014,-0.007,0.06,-0.007,-0.02,
0.24,0,0,0.05,0,0,0,0,0,0,-0.021,0.008,-1.28,-0.032,0.014,-0.007,0.06,-0.007,-0.02,
0.25,0,0,0.05,0,0,0,0,0,0,0.034,0.008,-1.28,-0.032,0.014,-0.007,0.06,-0.007,-0.02,
0.26,0,0,0.05,0,0,0,0,0,0,0.034,-0.003,-1.474,-0.009,0.005,-0.007,0.06,-0.007,-0.02,
0.27,0,0,0.05,0,0,0,0,0,0,0.034,-0.003,-1.474,-0.009,0.005,0.002,0.015,0.073,-0.043,
0.28,0,0,0.05,0,0,0,0,0,0,0.034,-0.003,-1.474,-0.009,0.005,0.002,0.015,0.073,-0.043,
0.29,0,0,0.05,0,0,0,0,0,0,0.034,-0.003,-1.474,-0.009,0.005,0.002,0.015,0.073,-0.043,
0.3,0,0,0.08,0,0,0,0,0,0,0.034,-0.003,-1.474,-0.009,0.005,0.002,0.015,0.073,-0.043,
0.31,0,0,0.08,0,0,0,0,0,0,0.034,-0.003,-1.474,-0.009,0.005,0.002,0.015,0.073,-0.043,
0.32,0,0,0.08,0,0,0,0,0,0,0.002,-0.003,-1.197,-0.009,0.005,0.002,0.015,0.073,-0.043,
0.33,0,0,0.08,0,0,0,0,0,0,0.002,-0.003,-1.197,0.01,-0.015,0.002,0,0.073,-0.043,
0.34,0,0,0.08,0,0,0,0,0,0,0.002,-0.003,-1.197,0.01,-0.015,0.002,0,-0.03,-0.008,
0.35,0,0,0.08,0,0,0,0,0,0,0.002,-0.003,-1.197,0.01,-0.015,0.002,0,-0.03,-0.008,
0.36,0,0,0.08,0,0,0,0,0,0,0.002,-0.003,-1.197,0.01,-0.015,0.002,0,-0.03,-0.008,
0.37,0,0,0.13,0,0,0,0,0,0,0.002,-0.003,-1.197,0.01,-0.015,0.002,0,-0.03,-0.008,
0.38,0,0,0.13,0,0,0,0,0,0,0.002,-0.003,-1.197,0.01,-0.015,0.002,0,-0.03,-0.008,
0.39,0,0,0.13,0,0,0,0,0,0,0.02,-0.003,-0.828,0.01,-0.015,0.002,0,-0.03,-0.008,
0.4,0,0,0.13,0,0,0,0,0,0,0.02,-0.003,-0.828,0.006,-0.008,0.044,-0.015,-0.03,-0.008,
0.41,0,0,0.13,0,0,0,0,0,0,0.02,-0.003,-0.828,0.006,-0.008,0.044,-0.015,0.004,-0.031,
0.42,0,0,0.13,0,0,0,0,0,0,0.02,-0.003,-0.828,0.006,-0.008,0.044,-0.015,0.004,-0.031,
0.43,0,0,0.13,0,0,0,0,0,0,0.02,-0.003,-0.828,0.006,-0.008,0.044,-0.015,0.004,-0.031,
0.44,0,0,0.18,0,0,0,0,0,0,0.02,-0.003,-0.828,0.006,-0.008,0.044,-0.015,0.004,-0.031,
0.45,0,0,0.18,0,0,0,0,0,0,0.02,-0.003,-0.828,0.006,-0.008,0.044,-0.015,0.004,-0.031,
0.46,0,0,0.18,0,0,0,0,0,0,-0.021,-0.024,-1.012,0.006,-0.008,0.044,-0.015,0.004,-0.031,
0.47,0,0,0.18,0,0,0,0,0,0,-0.021,-0.024,-1.012,0.006,0.003,0.053,0.015,0.004,-0.031,
0.48,0,0,0.18,0,0,0,0,0,0,-0.021,-0.024,-1.012,0.006,0.003,0.053,0.015,-0.03,-0.02,
0.49,0,0,0.18,0,0,0,0,0,0,-0.021,-0.024,-1.012,0.006,0.003,0.053,0.015,-0.03,-0.02,
