count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,0,0,0,0,0,0.011,-0.118,0.33,-0.132,-0.423,
1,0,0,0,0,0,-0.096,-0.118,0.379,-0.163,-0.43,
2,0,0,0,0,0,-0.074,-0.086,0.379,-0.114,-0.424,
3,0,0,0,0,0,-0.105,-0.097,0.33,-0.094,-0.394,
4,0,0,0,0,0,0.015,-0.118,0.369,-0.124,-0.43,
5,0,0,0,0,0,0.034,-0.097,0.388,-0.133,-0.445,
6,0,0,0,0,0,-0.074,-0.097,0.389,-0.172,-0.43,
7,0,0,0,0,0,-0.011,-0.108,0.359,-0.105,-0.456,
8,0,0,0,0,0,-0.128,-0.097,0.398,-0.133,-0.442,
9,0,0,0,0,0,-0.068,-0.097,0.33,-0.144,-0.408,
10,0,0,0,0,0,-0.082,-0.086,0.379,-0.173,-0.423,
11,0,0,0,0,0,-0.128,-0.086,0.379,-0.113,-0.401,
12,0,0,0,0,0,-0.011,-0.097,0.379,-0.104,-0.435,
13,0,0,0,0,0,-0.105,-0.14,0.369,-0.122,-0.412,
14,0,0,0,0,0,-0.065,-0.108,0.36,-0.114,-0.382,
15,0,0,0,0,0,-0.105,-0.097,0.379,-0.104,-0.427,
16,0,0,0,0,0,-0.037,-0.097,0.359,-0.123,-0.431,
17,0,0,0,0,0,-0.105,-0.097,0.359,-0.067,-0.43,
18,0,0,0,0,0,-0.096,-0.108,0.35,-0.094,-0.398,
19,0,0,0,0,0,-0.051,-0.086,0.35,-0.123,-0.41,
20,0,0,0,0,0,-0.06,-0.097,0.379,-0.123,-0.405,
21,0,0,0,0,0,-0.046,-0.129,0.389,-0.113,-0.427,
22,0,0,0,0,0,-0.105,-0.097,0.388,-0.114,-0.434,
23,0,0,0,0,0,-0.065,-0.14,0.369,-0.104,-0.442,
24,0,0,0,0,0,-0.023,-0.097,0.388,-0.114,-0.468,
25,0,0,0,0,0,0.034,-0.097,0.369,-0.114,-0.422,
26,0,0,0,0,0,0.048,-0.097,0.36,-0.142,-0.461,
27,0,0,0,0,0,0.003,-0.14,0.398,-0.133,-0.394,
28,0,0,0,0,0,-0.051,-0.108,0.34,-0.123,-0.415,
29,0,0,0,0,0,-0.096,-0.086,0.398,-0.114,-0.43,
30,0,0,0,0,0,-0.056,-0.14,0.368,-0.133,-0.438,
31,0,0,0,0,0,-0.096,-0.086,0.359,-0.152,-0.426,
32,0,0,0,0,0,0.011,-0.086,0.379,-0.113,-0.434,
33,0,0,0,0,0,0.02,-0.129,0.369,-0.152,-0.424,
34,0,0,0,0,0,-0.051,-0.097,0.379,-0.123,-0.439,
35,0,0,0,0,0,-0.105,-0.097,0.359,-0.133,-0.453,
36,0,0,0,0,0,-0.037,-0.086,0.37,-0.104,-0.408,
37,0,0,0,0,0,-0.074,-0.097,0.35,-0.105,-0.416,
38,0,0,0,0,0,-0.029,-0.129,0.379,-0.153,-0.442,
39,0,0,0,0,0,-0.136,-0.097,0.359,-0.133,-0.449,
40,0,0,0,0,0,-0.105,-0.108,0.378,-0.104,-0.439,
41,0,0,0,0,0,-0.096,-0.108,0.408,-0.114,-0.423,
42,0,0,0,0,0,-0.015,-0.129,0.35,-0.132,-0.386,
43,0,0,0,0,0,-0.122,-0.097,0.369,-0.152,-0.446,
44,0,0,0,0,0,-0.006,-0.097,0.398,-0.142,-0.409,
45,0,0,0,0,0,-0.074,-0.118,0.35,-0.144,-0.46,
46,0,0,0,0,0,-0.037,-0.118,0.379,-0.114,-0.449,
47,0,0,0,0,0,-0.074,-0.097,0.36,-0.103,-0.438,
48,0,0,0,0,0,-0.082,-0.097,0.389,-0.153,-0.457,
49,0,0,0,0,0,-0.096,-0.097,0.379,-0.134,-0.442,
50,0,0,0,0,0,-0.091,-0.097,0.369,-0.113,-0.445,
51,0,0,0,0,0,-0.122,-0.086,0.369,-0.143,-0.427,
52,0,0,0,0,0,-0.114,-0.118,0.389,-0.113,-0.453,
53,0,0,0,0,0,-0.105,-0.118,0.379,-0.124,-0.419,
54,0,0,0,0,0,0.043,-0.097,0.36,-0.143,-0.423,
55,0,0,0,0,0,-0.077,-0.097,0.379,-0.115,-0.439,
56,0,0,0,0,0,0.039,-0.097,0.369,-0.133,-0.439,
57,0,0,0,0,0,0.034,-0.108,0.34,-0.133,-0.403,
58,0,0,0,0,0,-0.074,-0.086,0.378,-0.113,-0.471,
59,0,0,0,0,0,-0.02,-0.097,0.35,-0.113,-0.412,
60,0,0,0,0,0,-0.06,-0.075,0.408,-0.085,-0.423,
