time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.025,-0.003,-0.954,0.038,-0.024,-0.528,-0.417,-0.406,-0.014,
0.01,0,0,0,0,0,0,0,0,0,0.025,-0.003,-0.954,0.038,-0.024,-0.528,-0.417,-0.406,-0.014,
0.02,0,0,0,0,0,0,0,0,0,0.025,-0.003,-0.954,0.038,-0.024,-0.528,-0.417,-0.406,-0.014,
0.03,0,0,0,0,0,0,0,0,0,0.025,-0.003,-0.954,0.038,-0.024,-0.528,-0.417,-0.406,-0.014,
0.04,0,0,0.02,0,0,0,0,0,0,0.025,-0.003,-0.954,0.038,-0.024,-0.528,-0.417,-0.406,-0.014,
0.05,0,0,0.02,0,0,0.02,0.02,0.01,0,0.025,-0.003,-0.954,0.038,-0.024,-0.528,-0.417,-0.406,-0.014,
0.06,0,0,0.02,0,0,0.02,0.02,0.01,0,-0.006,-0.003,-0.967,0.038,-0.024,-0.528,-0.417,-0.406,-0.014,
0.07,0,0,0.02,0,0,0.02,0.02,0.01,0,-0.006,-0.003,-0.967,0.004,-0.006,-0.521,-0.417,-0.406,-0.014,
0.08,0,0,0.02,0,0,0.02,0.02,0.01,0,-0.006,-0.003,-0.967,0.004,-0.006,-0.521,-0.543,-0.561,-0.482,
0.09,0,0,0.02,0,0,0.02,0.02,0.01,0,-0.006,-0.003,-0.967,0.004,-0.006,-0.521,-0.543,-0.561,-0.482,
0.09999999,0,0,0.02,0,0,0.02,0.02,0.01,0,-0.006,-0.003,-0.967,0.004,-0.006,-0.521,-0.543,-0.561,-0.482,
0.11,0,0,0.04,0,0,0.02,0.02,0.01,0,-0.006,-0.003,-0.967,0.004,-0.006,-0.521,-0.543,-0.561,-0.482,
0.12,0,0,0.04,0,0,0.06,0.02,0.01,0,-0.006,-0.003,-0.967,0.004,-0.006,-0.521,-0.543,-0.561,-0.482,
0.13,0,0,0.04,0,0,0.06,0.06,0.04,0.02,-0.029,-0.003,-0.967,0.004,-0.006,-0.521,-0.543,-0.561,-0.482,
0.14,0,0,0.04,0,0,0.06,0.06,0.04,0.02,-0.029,-0.003,-1.021,-0.011,-0.006,-0.521,-0.543,-0.561,-0.482,
0.15,0,0,0.04,0,0,0.06,0.06,0.04,0.02,-0.029,-0.003,-1.021,-0.011,0.004,-0.712,-0.486,-0.628,-0.482,
0.16,0,0,0.04,0,0,0.06,0.06,0.04,0.02,-0.029,-0.003,-1.021,-0.011,0.004,-0.712,-0.486,-0.628,-0.504,
0.17,0,0,0.04,0,0,0.06,0.06,0.04,0.02,-0.029,-0.003,-1.021,-0.011,0.004,-0.712,-0.486,-0.628,-0.504,
0.18,0,0,0.04,0,0,0.06,0.06,0.04,0.02,-0.029,-0.003,-1.021,-0.011,0.004,-0.712,-0.486,-0.628,-0.504,
0.19,0,0,0.08,0,0,0.06,0.06,0.04,0.02,-0.029,-0.003,-1.021,-0.011,0.004,-0.712,-0.486,-0.628,-0.504,
0.2,0,0,0.08,0,0,0.12,0.11,0.1,0.02,-0.029,-0.003,-1.021,-0.011,0.004,-0.712,-0.486,-0.628,-0.504,
0.21,0,0,0.08,0,0,0.12,0.11,0.1,0.05,-0.006,0.007,-0.902,-0.011,0.004,-0.712,-0.486,-0.628,-0.504,
0.22,0,0,0.08,0,0,0.12,0.11,0.1,0.05,-0.006,0.007,-0.902,-0.001,0.005,-0.705,-0.486,-0.628,-0.504,
0.23,0,0,0.08,0,0,0.12,0.11,0.1,0.05,-0.006,0.007,-0.902,-0.001,0.005,-0.705,-0.22,-0.706,-0.507,
0.24,0,0,0.08,0,0,0.12,0.11,0.1,0.05,-0.006,0.007,-0.902,-0.001,0.005,-0.705,-0.22,-0.706,-0.507,
0.25,0,0,0.08,0,0,0.12,0.11,0.1,0.05,-0.006,0.007,-0.902,-0.001,0.005,-0.705,-0.22,-0.706,-0.507,
0.26,0,0,0.08,0,0,0.12,0.11,0.1,0.05,-0.006,0.007,-0.902,-0.001,0.005,-0.705,-0.22,-0.706,-0.507,
0.27,0,0,0.13,0,0,0.21,0.11,0.1,0.05,-0.006,0.007,-0.902,-0.001,0.005,-0.705,-0.22,-0.706,-0.507,
0.28,0,0,0.13,0,0,0.21,0.17,0.18,0.1,-0.006,0.007,-0.902,-0.001,0.005,-0.705,-0.22,-0.706,-0.507,
0.29,0,0,0.13,0,0,0.21,0.17,0.18,0.1,0.016,-0.014,-1.232,-0.015,0.005,-0.705,-0.22,-0.706,-0.507,
0.3,0,0,0.13,0,0,0.21,0.17,0.18,0.1,0.016,-0.014,-1.232,-0.015,0.004,-0.567,-0.282,-0.501,-0.507,
0.31,0,0,0.13,0,0,0.21,0.17,0.18,0.1,0.016,-0.014,-1.232,-0.015,0.004,-0.567,-0.282,-0.501,-0.477,
0.32,0,0,0.13,0,0,0.21,0.17,0.18,0.1,0.016,-0.014,-1.232,-0.015,0.004,-0.567,-0.282,-0.501,-0.477,
0.33,0,0,0.13,0,0,0.21,0.17,0.18,0.1,0.016,-0.014,-1.232,-0.015,0.004,-0.567,-0.282,-0.501,-0.477,
0.34,0,0,0.18,0,0,0.21,0.17,0.18,0.1,0.016,-0.014,-1.232,-0.015,0.004,-0.567,-0.282,-0.501,-0.477,
0.35,0,0,0.18,0,0,0.31,0.22,0.18,0.1,0.016,-0.014,-1.232,-0.015,0.004,-0.567,-0.282,-0.501,-0.477,
0.36,0,0,0.18,0,0,0.31,0.22,0.28,0.16,-0.057,-0.003,-1.232,-0.015,0.004,-0.567,-0.282,-0.501,-0.477,
0.37,0,0,0.18,0,0,0.31,0.22,0.28,0.16,-0.057,-0.003,-1.073,-0.02,-0.004,-0.678,-0.282,-0.501,-0.477,
0.38,0,0,0.18,0,0,0.31,0.22,0.28,0.16,-0.057,-0.003,-1.073,-0.02,-0.004,-0.678,-0.252,-0.696,-0.264,
0.39,0,0,0.18,0,0,0.31,0.22,0.28,0.16,-0.057,-0.003,-1.073,-0.02,-0.004,-0.678,-0.252,-0.696,-0.264,
0.4,0,0,0.18,0,0,0.31,0.22,0.28,0.16,-0.057,-0.003,-1.073,-0.02,-0.004,-0.678,-0.252,-0.696,-0.264,
0.41,0,0,0.24,0,0,0.31,0.22,0.28,0.16,-0.057,-0.003,-1.073,-0.02,-0.004,-0.678,-0.252,-0.696,-0.264,
0.42,0,0,0.24,0,0,0.44,0.28,0.28,0.16,-0.057,-0.003,-1.073,-0.02,-0.004,-0.678,-0.252,-0.696,-0.264,
0.43,0,0,0.24,0,0,0.44,0.28,0.4,0.21,-0.088,-0.003,-1.073,-0.02,-0.004,-0.678,-0.252,-0.696,-0.264,
0.44,0,0,0.24,0,0,0.44,0.28,0.4,0.21,-0.088,-0.003,-0.915,-0.055,-0.014,-0.931,-0.252,-0.696,-0.264,
0.45,0,0,0.24,0,0,0.44,0.28,0.4,0.21,-0.088,-0.003,-0.915,-0.055,-0.014,-0.931,-0.311,-0.657,-0.181,
0.46,0,0,0.24,0,0,0.44,0.28,0.4,0.21,-0.088,-0.003,-0.915,-0.055,-0.014,-0.931,-0.311,-0.657,-0.181,
0.47,0,0,0.24,0,0,0.44,0.28,0.4,0.21,-0.088,-0.003,-0.915,-0.055,-0.014,-0.931,-0.311,-0.657,-0.181,
0.48,0,0,0.24,0,0,0.44,0.28,0.4,0.21,-0.088,-0.003,-0.915,-0.055,-0.014,-0.931,-0.311,-0.657,-0.181,
