time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-2.602,0.149,0.003,0.15,0.017,-0.012,-0.071,0.002,0.006,
0.01,0,0,0,0,0,0,0,0,0,-2.602,0.149,0.003,0.15,0.017,-0.012,-0.071,0.002,0.006,
0.02,0,0,0,0,0,0,0,0,0,-2.602,0.149,0.003,0.15,0.017,-0.012,-0.071,0.002,0.006,
0.03,0,0,0,0,0,0,0,0,0,-2.602,0.149,0.003,0.15,0.017,-0.012,-0.071,0.002,0.006,
0.04,0.2,0,0,0,0,0,0,0,0,-2.602,0.149,0.003,0.15,0.017,-0.012,-0.071,0.002,0.006,
0.05,0.2,0,0,0,0,0,0,0,0,-2.602,0.149,0.003,0.15,0.017,-0.012,-0.071,0.002,0.006,
0.06,0.2,0,0,0,0,0,0,0,0,-7.917,0.214,-0.02,0.15,0.017,-0.012,-0.071,0.002,0.006,
0.07,0.2,0,0,0,0,0,0,0,0,-7.917,0.214,-0.02,0.263,0,0.01,-0.071,0.002,0.006,
0.08,0.2,0,0,0,0,0,0,0,0,-7.917,0.214,-0.02,0.263,0,0.01,-0.071,-0.044,-0.006,
0.09,0.2,0,0,0,0,0,0,0,0,-7.917,0.214,-0.02,0.263,0,0.01,-0.071,-0.044,-0.006,
0.09999999,0.2,0,0,0,0,0,0,0,0,-7.917,0.214,-0.02,0.263,0,0.01,-0.071,-0.044,-0.006,
0.11,0.9,0,0,0,0,0,0,0,0,-7.917,0.214,-0.02,0.263,0,0.01,-0.071,-0.044,-0.006,
0.12,0.9,0,0,0,0,0,0,0,0,-7.917,0.214,-0.02,0.263,0,0.01,-0.071,-0.044,-0.006,
0.13,0.9,0,0,0,0,0,0,0,0,-7.917,0.214,-0.02,0.263,0,0.01,-0.071,-0.044,-0.006,
0.14,0.9,0,0,0,0,0,0,0,0,-6.504,0.171,0.014,0.28,0,0.01,-0.071,-0.044,-0.006,
0.15,0.9,0,0,0,0,0,0,0,0,-6.504,0.171,0.014,0.28,0.017,0.01,-0.071,-0.044,-0.006,
0.16,0.9,0,0,0,0,0,0,0,0,-6.504,0.171,0.014,0.28,0.017,0.01,-0.071,-0.032,0.006,
0.17,0.9,0,0,0,0,0,0,0,0,-6.504,0.171,0.014,0.28,0.017,0.01,-0.071,-0.032,0.006,
0.18,0.9,0,0,0,0,0,0,0,0,-6.504,0.171,0.014,0.28,0.017,0.01,-0.071,-0.032,0.006,
0.19,2.2,0,0,0,0,0,0,0,0,-6.504,0.171,0.014,0.28,0.017,0.01,-0.071,-0.032,0.006,
0.2,2.2,0,0,0,0,0,0,0,0,-6.504,0.171,0.014,0.28,0.017,0.01,-0.071,-0.032,0.006,
0.21,2.2,0,0,0,0,0,0,0,0,-9.959,0.139,0.014,0.28,0.017,0.01,-0.071,-0.032,0.006,
0.22,2.2,0,0,0,0,0,0,0,0,-9.959,0.139,0.008,0.257,0.006,0.01,-0.071,-0.032,0.006,
0.23,2.2,0,0,0,0,0,0,0,0,-9.959,0.139,0.008,0.257,0.006,-0.012,-0.083,-0.008,0.017,
