time (s), lifter (1cm), left pedal pos (1cm), left slider pos (1cm), right pedal pos (1cm), right slider pos (1cm), stock left extend pos (1cm), stock left slider pos (1cm), stock right extend pos (10cm), stock right slider pos (1cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,1.02425,0,0,0,0,0.049,0.023,0,0,-0.05,0.532,0.026,0.386,0.006,0.033,0.022,0.047,0.039,
0.1,0,0,0,0,0,0,0,0,0,-0.05,0.532,0.026,0.386,0.006,0.033,0.022,0.047,0.039,
0.2,1.50425,0,0,0,0,0.18,0.096,0,0,-0.842,0.532,0.026,0.386,0.006,0.033,0.022,0.047,0.039,
0.3,2.36,0,0,0,0,0.673,0.42,0,0,-0.842,1.037,-0.677,0.386,0.006,-0.551,-0.508,-0.01,-0.052,
0.4,3.199,0,0,0,0,1.421,0.9,0,0,-0.842,1.037,-0.677,0.386,0.006,-0.551,-0.508,-0.01,-0.052,
0.5,3.973,0,0,0,0,2.565,1.723,0,0,0.447,0.983,-0.426,0.386,0.04,-0.349,-0.428,-0.01,-0.052,
0.6,4.6405,0,0,0,0,3.725,2.595,0,0,0.447,0.983,-0.426,0.386,0.04,-0.349,-0.428,0.013,0.027,
0.7,5.2555,0,0,0,0,5.042,3.722,0,0,0.447,0.983,-0.426,0.386,0.04,-0.349,-0.428,0.013,0.027,
0.8,5.7555,0,0,0,0,6.288,4.711,0,0,-0.391,1.399,-0.471,0.386,-0.005,-0.366,-0.145,-0.044,0.027,
0.9,6.16475,0,0,0,0,7.384,5.516,0,0,-0.391,1.399,-0.471,0.386,-0.005,-0.366,-0.145,-0.044,0.027,
1,6.501,0,0,0,0,8.653,6.487,0,0,-0.373,0.906,-0.339,0.386,-0.005,-0.366,-0.145,-0.044,0.027,
1.1,6.74975,0,0,0,0,9.754,7.268,0,0,-0.373,0.906,-0.339,0.386,0.017,-0.396,-0.203,0.035,-0.018,
1.2,6.91825,0,0,0,0,10.914,8.162001,0,0,-0.373,0.906,-0.339,0.386,0.017,-0.396,-0.203,0.035,-0.018,
1.3,6.99325,0,0,0,0,11.889,8.879,0,0,-0.105,0.906,-0.304,0.375,0.006,-0.264,-0.209,0.013,-0.064,
1.4,7.0005,0,0,0,0,12.834,9.594,0,0,-0.105,0.906,-0.304,0.375,0.006,-0.264,-0.209,0.013,-0.064,
1.5,6.87625,0,0,0,0,13.773,10.264,0,0,2.124,0.846,-0.304,0.375,0.006,-0.264,-0.209,0.013,-0.064,
1.6,6.31325,0,0,0,0,14.631,10.914,0,0,2.124,0.846,-0.382,0.386,0.006,-0.268,-0.17,0.035,0.039,
1.7,5.48775,0,0,0,0,15.364,11.438,0,0,2.124,0.846,-0.382,0.386,0.006,-0.268,-0.17,0.035,0.039,
1.8,4.62925,0,0,0,0,16.114,12.019,0,0,-0.264,1.27,-0.332,0.386,0.028,-0.281,-0.11,0.024,-0.018,
1.9,3.78925,0,0,0,0,16.747,12.472,0,0,-0.264,1.27,-0.332,0.386,0.028,-0.281,-0.11,0.024,-0.018,
2,3.00525,0,0,0,0,17.384,12.97,0,0,-0.425,1.27,-0.332,0.386,0.028,-0.281,-0.11,0.024,-0.018,
2.1,2.34225,0,0,0,0,17.911,13.365,0,0,-0.425,1.279,-0.328,0.397,0.023,-0.399,-0.139,0.001,-0.018,
2.2,1.7595,0,0,0,0,18.362,13.692,0,0,-0.425,1.279,-0.328,0.397,0.023,-0.399,-0.139,0.001,-0.018,
2.3,1.2485,0,0,0,0,18.799,14.037,0,0,-0.585,1.451,-0.371,0.386,-0.011,-0.253,-0.048,0.024,0.005,
2.4,0.83325,0,0,0,0,19.134,14.284,0,0,-0.585,1.451,-0.371,0.386,-0.011,-0.253,-0.048,0.024,0.005,
2.5,0.4895,0,0,0,0,19.446,14.541,0,0,-0.28,1.149,-0.371,0.386,-0.011,-0.253,-0.048,0.024,0.005,
2.6,0.2475,0,0,0,0,19.673,14.714,0,0,-0.28,1.149,-0.284,0.386,0.012,-0.2,-0.101,0.07,-0.018,
2.7,0.08575,0,0,0,0,19.836,14.843,0,0,-0.28,1.149,-0.284,0.386,0.012,-0.2,-0.101,0.07,-0.018,
2.8,0.0065,0,0,0,0,19.951,14.943,0,0,-0.194,1.254,-0.236,0.386,0.012,-0.274,-0.153,0.013,0.039,
2.9,-0.00025,0,0,0,0,19.997,14.99,0,0,-0.194,1.254,-0.236,0.386,0.012,-0.274,-0.153,0.013,0.039,
3,2.401,0,0,0,0,19.744,14.71,0.141,0.057,-0.194,1.254,-0.236,0.386,0.012,-0.274,-0.153,0.013,0.039,
