time (s), lifter (1cm), left pedal pos (1cm), left slider pos (1cm), right pedal pos (1cm), right slider pos (1cm), stock left extend pos (1cm), stock left slider pos (1cm), stock right extend pos (10cm), stock right slider pos (1cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0.045,0.029,-0.065,0.426,-0.117,0,-0.157,-0.004,0.038,-0.146,-0.047,
0.1,0,0,0,0,0,0,0,0.155,0.134,-0.065,0.426,-0.117,0,-0.157,-0.004,0.038,-0.146,-0.047,
0.2,0,0,0,0,0,0,0,0.569,0.678,-0.103,0.426,-0.117,0,-0.157,-0.004,0.038,-0.146,-0.047,
0.3,0,0,0,0,0,0,0,1.189,1.475,-0.103,0.429,-0.721,0.011,-0.146,-0.026,-0.016,-0.555,-0.497,
0.4,0,0,0,0,0,0,0,1.857,2.493,-0.103,0.429,-0.721,0.011,-0.146,-0.026,-0.016,-0.555,-0.497,
0.5,0,0,0,0,0,0,0,2.684,3.897,-0.223,0.47,-0.326,0.011,-0.186,-0.035,0.032,-0.271,-0.299,
0.6,0,0,0,0,0,0,0,3.323,4.867,-0.223,0.47,-0.326,0.011,-0.186,-0.035,0.032,-0.271,-0.299,
0.7,0,0,0,0,0,0,0,4.132,6.132,-0.156,0.451,-0.326,0.011,-0.186,-0.035,0.032,-0.271,-0.299,
0.8,0,0,0,0,0,0,0,4.803,7.084,-0.156,0.451,-0.316,0.022,-0.118,0.01,0.002,-0.341,-0.096,
0.9,0,0,0,0,0,0,0,5.425,8.047,-0.156,0.451,-0.316,0.022,-0.118,0.01,0.002,-0.341,-0.096,
1,0,0,0,0,0,0,0,6.097,9.045,-0.103,0.429,-0.309,0.099,-0.147,0.025,0.025,-0.311,-0.197,
1.1,0,0,0,0,0,0,0,6.596,9.756,-0.103,0.429,-0.309,0.099,-0.147,0.025,0.025,-0.311,-0.197,
1.2,0.007,0,0,0,0,0,0,7.187,10.688,-1.239,0.429,-0.309,0.099,-0.147,0.025,0.025,-0.311,-0.197,
1.3,0.149,0,0,0,0,0,0,7.671,11.398,-1.239,0.415,-0.306,0.153,-0.148,-0.049,-0.034,-0.196,-0.086,
1.4,0.4215,0,0,0,0,0,0,8.041,11.927,-1.239,0.415,-0.306,0.153,-0.148,-0.049,-0.034,-0.196,-0.086,
1.5,0.72625,0,0,0,0,0,0,8.489,12.626,-0.507,0.429,-0.3,0.131,-0.144,-0.15,-0.009,-0.277,-0.23,
1.6,0.99875,0,0,0,0,0,0,8.786,13.056,-0.507,0.429,-0.3,0.131,-0.144,-0.15,-0.009,-0.277,-0.23,
1.7,1.2545,0,0,0,0,0,0,9.119,13.584,-0.507,0.429,-0.3,0.131,-0.144,-0.15,-0.009,-0.277,-0.23,
1.8,1.4695,0,0,0,0,0,0,9.389,14,-0.369,0.448,-0.211,0.153,-0.168,-0.063,0.007,-0.197,-0.144,
1.9,1.63875,0,0,0,0,0,0,9.569,14.265,-0.369,0.448,-0.211,0.153,-0.168,-0.063,0.007,-0.197,-0.144,
2,1.78225,0,0,0,0,0,0,9.766001,14.589,-0.522,0.426,-0.348,0.153,-0.157,-0.049,-0.009,-0.197,-0.144,
2.1,1.8875,0,0,0,0,0,0,9.869,14.748,-0.522,0.426,-0.348,0.153,-0.157,-0.049,-0.009,-0.153,-0.21,
2.2,1.9605,0,0,0,0,0,0,9.966001,14.918,-0.522,0.426,-0.348,0.153,-0.157,-0.049,-0.009,-0.153,-0.21,
2.3,1.995,0,0,0,0,0,0,9.997,14.986,-0.343,0.47,-0.299,0.142,-0.175,0.016,0.028,-0.241,-0.145,
2.4,2,0,0,0,0,0,0,10.001,15,-0.343,0.47,-0.299,0.142,-0.175,0.016,0.028,-0.241,-0.145,
2.5,1.412,0,0,0,0,0.173,0.435,9.842,14.92,-0.343,0.47,-0.299,0.142,-0.175,0.016,0.028,-0.241,-0.145,
2.6,0,0,0,0,0,0,0,0,0,-0.343,0.47,-0.299,0.142,-0.175,0.016,0.028,-0.241,-0.145,
2.7,0,0,0,0,0,0,0,0,14.876,-0.343,0.47,-0.299,0.142,-0.175,0.016,0.028,-0.241,-0.145,
2.8,1.17475,0,0,0,0,0.423,0.835,9.677,14.623,0.03,1.213,0.865,0.142,-0.175,0.016,0.028,-0.241,-0.145,
2.9,0.904,0,0,0,0,0.979,1.704,9.231,13.833,0.03,1.213,0.865,0.303,-0.66,-0.603,-0.667,0.175,0.688,
3,0.67225,0,0,0,0,1.66,2.803,8.572001,12.427,0.03,1.213,0.865,0.303,-0.66,-0.603,-0.667,0.175,0.688,
3.1,0.46975,0,0,0,0,2.432,4.088,7.773,10.348,-0.093,1.037,0.572,0.271,-0.47,-0.381,-0.22,0.034,0.2,
3.2,0.30725,0,0,0,0,3.126,5.155,7.12,8.651999,-0.093,1.037,0.572,0.271,-0.47,-0.381,-0.22,0.034,0.2,
3.3,0.1745,0,0,0,0,3.913,6.345,6.29,6.385,-0.006,0.883,0.572,0.271,-0.47,-0.381,-0.22,0.034,0.2,
3.4,0.081,0,0,0,0,4.62,7.379,5.582,4.675,-0.006,0.883,0.446,0.26,-0.409,-0.217,-0.152,0.013,0.138,
3.5,0.024,0,0,0,0,5.241,8.235,4.979,3.148,-0.006,0.883,0.446,0.26,-0.409,-0.217,-0.152,0.013,0.138,
3.6,0.00025,0,0,0,0,5.892,9.203,4.265,1.279,-0.108,0.867,0.348,0.271,-0.35,-0.366,-0.193,0.023,0.162,
3.7,-0.00025,0,0,0,0,6.448,9.968,3.743,0.011,-0.108,0.867,0.348,0.271,-0.35,-0.366,-0.193,0.023,0.162,
3.8,0.09675,0,0,0,0,7.011,10.789,3.132,-1.601,-1.268,0.69,0.348,0.271,-0.35,-0.366,-0.193,0.023,0.162,
3.9,0.3565,0,0,0,0,7.497,11.496,2.645,-2.795,-1.268,0.69,0.479,0.26,-0.419,-0.432,-0.161,0.075,0.154,
4,0.65025,0,0,0,0,7.926,12.086,2.219,-3.891,-1.268,0.69,0.479,0.26,-0.419,-0.432,-0.161,0.075,0.154,
4.1,0.9435,0,0,0,0,8.347,12.72,1.743,-5.166,-0.29,0.799,0.275,0.271,-0.498,-0.481,-0.129,0.095,0.169,
4.2,1.19425,0,0,0,0,8.691999,13.179,1.422,-5.962,-0.29,0.799,0.275,0.271,-0.498,-0.481,-0.129,0.095,0.169,
4.3,1.421,0,0,0,0,9.030001,13.668,1.049,-6.975,-0.473,0.912,0.275,0.271,-0.498,-0.481,-0.129,0.095,0.169,
4.4,1.6035,0,0,0,0,9.299,14.051,0.777,-7.675,-0.473,0.912,0.371,0.25,-0.343,-0.323,-0.15,-0.09,0.131,
4.5,1.74975,0,0,0,0,9.513,14.339,0.558,-8.266001,-0.473,0.912,0.371,0.25,-0.343,-0.323,-0.15,-0.09,0.131,
4.6,1.8665,0,0,0,0,9.703,14.616,0.338,-8.899,-0.495,0.664,0.381,0.271,-0.309,-0.341,-0.122,0.015,0.202,
4.7,1.945,0,0,0,0,9.84,14.794,0.203,-9.274,-0.495,0.664,0.381,0.271,-0.309,-0.341,-0.122,0.015,0.202,
4.8,1.99025,0,0,0,0,9.940001,14.93,0.083,-9.651999,-0.372,0.694,0.381,0.271,-0.309,-0.341,-0.122,0.015,0.202,
4.9,1.99975,0,0,0,0,9.991,14.993,0.02,-9.861,-0.372,0.694,0.267,0.26,-0.321,-0.105,0.013,-0.016,0.086,
5,1.4155,0,0,0,0,9.645,13.714,0.161,-10,-0.372,0.694,0.267,0.26,-0.321,-0.105,0.013,-0.016,0.086,
5.1,1.17575,0,0,0,0,0,0,0.211,-9.929,-0.372,0.694,0.267,0.26,-0.321,-0.105,0.013,-0.016,0.086,
5.2,0,0,0,0,0,9.177999,0,0,-9.885,-0.372,0.694,0.267,0.26,-0.321,-0.105,0.013,-0.016,0.086,
5.3,0,0,0,0,0,0,13.231,0.32,-9.743,-0.372,0.694,0.267,0.26,-0.321,-0.105,0.013,-0.016,0.086,
5.4,0.95625,0,0,0,0,8.717,12.171,0.629,-9.269,-0.07,0.198,-0.392,1.353,0.763,0.201,0.786,-0.414,-0.797,
5.5,0.719,0,0,0,0,8.029,10.413,1.177,-8.305,-0.07,0.198,-0.392,1.353,0.763,0.201,0.786,-0.414,-0.797,
5.6,0.5075,0,0,0,0,7.252,8.164,2.026,-6.328,-0.058,0.198,-0.392,1.353,0.763,0.201,0.786,-0.414,-0.797,
5.7,0.33425,0,0,0,0,6.509,6.308,2.754,-4.288,-0.058,0.036,-0.519,0.841,0.417,0.151,0.301,-0.333,-0.228,
5.8,0.20225,0,0,0,0,5.833,4.673,3.367,-2.717,-0.058,0.036,-0.519,0.841,0.417,0.151,0.301,-0.333,-0.228,
5.9,0.0995,0,0,0,0,5.103,2.825,4.187,-0.535,-0.143,0.085,-0.258,1.313,0.495,0.097,0.301,-0.333,-0.228,
6,0.034,0,0,0,0,4.488,1.35,4.797,0.956,-0.143,0.085,-0.258,1.313,0.495,0.097,0.021,-0.288,-0.199,
6.1,0.00225,0,0,0,0,3.839,-0.296,5.543,2.923,-0.143,0.085,-0.258,1.313,0.495,0.097,0.021,-0.288,-0.199,
6.2,-0.0005,0,0,0,0,3.269,-1.789,6.262,4.772,-0.085,-0.057,-0.202,1.264,0.448,0.002,0.035,-0.27,-0.136,
6.3,0.035,0,0,0,0,2.795,-2.839,6.631,5.667,-0.085,-0.057,-0.202,1.264,0.448,0.002,0.035,-0.27,-0.136,
6.4,0.24075,0,0,0,0,2.298,-4.129,7.223001,7.229,-0.397,-0.057,-0.202,1.264,0.448,0.002,0.035,-0.27,-0.136,
6.5,0.53475,0,0,0,0,1.871,-5.188,7.689,8.472,-0.397,-0.029,-0.388,1.318,0.379,0,0.125,-0.296,-0.262,
6.6,0.8265001,0,0,0,0,1.505,-6.074,8.071,9.427999,-0.397,-0.029,-0.388,1.318,0.379,0,0.125,-0.296,-0.262,
6.7,1.10275,0,0,0,0,1.14,-7.018,8.511,10.621,-0.468,-0.133,-0.195,1.275,0.331,0.032,0.05,-0.254,-0.095,
6.8,1.33075,0,0,0,0,0.866,-7.691,8.808001,11.394,-0.468,-0.133,-0.195,1.275,0.331,0.032,0.05,-0.254,-0.095,
6.9,1.5315,0,0,0,0,0.599,-8.384,9.143,12.339,-0.468,-0.133,-0.195,1.275,0.331,0.032,0.05,-0.254,-0.095,
7,1.699,0,0,0,0,0.387,-8.927999,9.399,13.051,-0.263,-0.021,-0.192,1.313,0.391,0.114,0.159,-0.247,-0.112,
7.1,1.82275,0,0,0,0,0.234,-9.316,9.580999,13.542,-0.263,-0.021,-0.192,1.313,0.391,0.114,0.159,-0.247,-0.112,
7.2,1.9185,0,0,0,0,0.107,-9.668,9.771,14.124,-0.446,0.061,-0.144,1.103,0.387,0.033,0.112,-0.224,-0.058,
7.3,1.97625,0,0,0,0,0.036,-9.865,9.875,14.442,-0.446,0.061,-0.144,1.103,0.387,0.033,0.112,-0.224,-0.058,
7.4,1.99875,0,0,0,0,0.002,-9.987,9.968,14.777,-0.446,0.061,-0.144,1.103,0.387,0.033,0.112,-0.224,-0.058,
7.5,1.26775,0,0,0,0,0.101,-9.882,9.024,13.724,-0.618,0.105,-0.313,1.206,0.276,0.042,0.253,-0.263,-0.105,
7.6,0,0,0,0,0,0,0,8.971,13.099,-0.618,0.105,-0.313,1.206,0.276,0.042,0.253,-0.263,-0.105,
7.7,0,0,0,0,0,0,0,0,0,-0.618,0.105,-0.313,1.206,0.276,0.042,0.253,-0.263,-0.105,
7.8,0,0,0,0,0,0,0,0,0,-0.618,0.105,-0.313,1.206,0.276,0.042,0.253,-0.263,-0.105,
7.9,1.01325,0,0,0,0,0.321,-9.580999,8.643,12.581,-0.618,0.105,-0.313,1.206,0.276,0.042,0.253,-0.263,-0.105,
8,0.77125,0,0,0,0,0.767,-8.724,7.944,10.736,-0.618,0.105,-0.313,1.206,0.276,0.042,0.253,-0.263,-0.105,
8.1,0.551,0,0,0,0,1.475,-7.16,7.138,8.617,-0.067,0.989,0.863,-0.268,-0.498,-0.251,-0.702,0.141,0.363,
8.2,0.37525,0,0,0,0,2.179,-5.374,6.492,6.904,-0.067,0.989,0.863,-0.268,-0.498,-0.251,-0.702,0.141,0.363,
8.3,0.23,0,0,0,0,2.948,-3.249,5.688,4.794,-0.054,0.91,0.863,-0.268,-0.498,-0.251,-0.702,0.141,0.363,
8.400001,0.11725,0,0,0,0,3.699,-1.323,5.026,3.2,-0.054,0.91,0.473,-0.411,-0.447,-0.401,-0.229,0.159,0.175,
8.5,0.04575,0,0,0,0,4.372,0.369,4.415,1.597,-0.054,0.91,0.473,-0.411,-0.447,-0.401,-0.229,0.159,0.175,
8.6,0.0065,0,0,0,0,5.079,2.208,3.756,-0.07099999,-0.072,0.946,0.461,-0.236,-0.319,-0.282,-0.225,0.03,0.212,
8.7,-0.00025,0,0,0,0,5.689,3.681,3.267,-1.256,-0.072,0.946,0.461,-0.236,-0.319,-0.282,-0.225,0.03,0.212,
8.8,0.03975,0,0,0,0,6.312,5.279,2.699,-2.757,-1.317,0.842,0.461,-0.236,-0.319,-0.282,-0.225,0.03,0.212,
8.900001,0.255,0,0,0,0,6.869,6.667,2.251,-3.855,-1.317,0.842,0.413,-0.297,-0.311,-0.17,-0.102,0.064,0.208,
9,0.54075,0,0,0,0,7.341001,7.863,1.849,-4.935,-1.317,0.842,0.413,-0.297,-0.311,-0.17,-0.102,0.064,0.208,
9.1,0.84225,0,0,0,0,7.824,9.143,1.428,-6.025,-0.425,0.86,0.398,-0.408,-0.351,-0.432,-0.186,0.056,0.215,
9.2,1.104,0,0,0,0,8.224,10.126,1.133,-6.76,-0.425,0.86,0.398,-0.408,-0.351,-0.432,-0.186,0.056,0.215,
9.3,1.34375,0,0,0,0,8.617,11.164,0.808,-7.651999,-0.357,0.722,0.398,-0.408,-0.351,-0.432,-0.186,0.056,0.215,
9.400001,1.53875,0,0,0,0,8.943,12.026,0.568,-8.261,-0.357,0.722,0.314,-0.354,-0.309,-0.18,-0.074,-0.038,0.155,
9.5,1.69925,0,0,0,0,9.21,12.704,0.383,-8.773001,-0.357,0.722,0.314,-0.354,-0.309,-0.18,-0.074,-0.038,0.155,
9.6,1.831,0,0,0,0,9.466001,13.403,0.204,-9.298,-0.339,0.846,0.264,-0.483,-0.297,-0.302,-0.089,-0.008,0.138,
9.7,1.92,0,0,0,0,9.651999,13.891,0.105,-9.584,-0.339,0.846,0.264,-0.483,-0.297,-0.302,-0.089,-0.008,0.138,
9.8,1.97825,0,0,0,0,9.812,14.349,0.024,-9.855,-0.168,0.615,0.264,-0.483,-0.297,-0.302,-0.089,-0.008,0.138,
9.900001,1.99925,0,0,0,0,9.916,14.674,0,-9.973001,-0.168,0.615,0.416,-0.136,-0.253,-0.291,-0.158,0.061,0.067,
10,1.32375,0,0,0,0,9.623,14.372,0.347,-9.995,-0.168,0.615,0.416,-0.136,-0.253,-0.291,-0.158,0.061,0.067,
10.1,0,0,0,0,0,0,0,0.464,-9.941,-0.168,0.615,0.416,-0.136,-0.253,-0.291,-0.158,0.061,0.067,
10.2,0,0,0,0,0,0,0,0,0,-0.168,0.615,0.416,-0.136,-0.253,-0.291,-0.158,0.061,0.067,
10.3,1.0325,0,0,0,0,0,0,0,-9.893,-0.168,0.615,0.416,-0.136,-0.253,-0.291,-0.158,0.061,0.067,
10.4,0,0,0,0,0,9.304,13.875,0.642,-9.733,-0.286,0.047,0.416,-0.136,-0.253,-0.291,-0.158,0.061,0.067,
10.5,0.784,0,0,0,0,8.662001,12.508,1.253,-9.004,-0.286,0.047,-0.766,1.321,0.774,0.348,0.841,-0.372,-0.751,
10.6,0.57325,0,0,0,0,7.979,10.852,1.912,-7.843,-0.286,0.047,-0.766,1.321,0.774,0.348,0.841,-0.372,-0.751,
10.7,0.38525,0,0,0,0,7.208,8.679,2.736,-5.729,-0.174,0.019,-0.467,1.267,0.457,0.284,0.328,-0.287,-0.743,
