count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-11.258,0,0,0,0,3.617,0,-0.009,0.027,0.009,
1,-11.258,0,0,0,0,2.664,0.011,0.008,0.01,0.009,
2,-11.258,0,0,0,0,2.664,0.011,0.008,0.01,0.02,
3,-11.864,0,0,0,0,2.664,0.011,0.008,0.01,0.02,
4,-11.864,0,0,0,0,3.405,0,0.008,0.01,0.02,
5,-11.864,0,0,0,0,3.405,0,0.03,-0.024,0.014,
6,-11.864,0,0,0,0,3.405,0,0.03,-0.024,0.014,
7,-11.944,0,0,0,0,3.405,0,0.03,-0.024,0.014,
8,-11.944,0,0,0,0,3.405,0,0.03,-0.024,0.014,
9,-11.944,0,0,0,0,5.342,0,-0.026,-0.024,0.014,
10,-11.944,0,0,0,0,5.342,0,-0.026,-0.013,0.014,
11,-11.552,0,0,0,0,5.342,0,-0.026,-0.013,0.014,
12,-11.552,0,0,0,0,4.824,0,-0.026,-0.013,0.014,
13,-11.552,0,0,0,0,4.824,0.011,0.002,-0.024,0.014,
14,-11.552,0,0,0,0,4.824,0.011,0.002,-0.024,0.026,
15,-10.589,0,0,0,0,4.824,0.011,0.002,-0.024,0.026,
16,-10.589,0,0,0,0,5.648,0,0.002,-0.024,0.026,
17,-10.589,0,0,0,0,5.648,0,0.013,-0.018,-0.031,
18,-9.018,0,0,0,0,5.648,0,0.013,-0.018,-0.031,
19,-9.018,0,0,0,0,5.648,0,0.013,-0.018,-0.031,
20,-9.018,0,0,0,0,6.143,0,0.008,0.016,-0.031,
21,-9.018,0,0,0,0,6.143,0,0.008,0.016,0.031,
22,-6.943,0,0,0,0,6.143,0,0.008,0.016,0.031,
23,-6.943,0,0,0,0,7.012,0,0.008,0.016,0.031,
24,-6.943,0,0,0,0,7.012,0,-0.009,-0.029,-0.042,
25,-6.943,0,0,0,0,7.012,0,-0.009,-0.029,-0.042,
26,-4.445,0,0,0,0,7.012,0,-0.009,-0.029,-0.042,
27,-4.445,0,0,0,0,-3.404,0,-0.009,-0.029,-0.042,
