time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-0.049,0.001,0,0.01,-0.017,-0.02,-0.016,-0.005,-0.02,
0.01,0,0,0,0,0,0,0,0,0,-0.074,0.001,-0.015,-0.031,-0.017,-0.02,-0.016,-0.005,-0.02,
0.02,0,0,0,0,0,0,0,0,0,-0.074,0.001,-0.015,-0.031,0.008,-1.23,-0.459,0.017,0.003,
0.03,0,0,0,0,0,0,0,0,0,-0.074,0.001,-0.015,-0.031,0.008,-1.23,-0.459,0.017,0.003,
0.04,0,0,0,0,0,0,0,0,0,-0.074,0.001,-0.015,-0.031,0.008,-1.23,-0.459,0.017,0.003,
0.05,0,0,0,0,0,0,0,0,0,-0.074,0.001,-0.015,-0.031,0.008,-1.23,-0.459,0.017,0.003,
0.06,0,0,0,0,0,0.03,0.01,0,0,-0.074,0.001,-0.015,-0.031,0.008,-1.23,-0.459,0.017,0.003,
0.07,0,0,0,0,0,0.03,0.01,0,0,-0.061,0.001,-0.033,-0.03,0.008,-1.23,-0.459,0.017,0.003,
0.08,0,0,0,0,0,0.03,0.01,0,0,-0.061,0.001,-0.033,-0.03,0.052,-1.39,-0.442,0.017,0.003,
0.09,0,0,0,0,0,0.03,0.01,0,0,-0.061,0.001,-0.033,-0.03,0.052,-1.39,-0.442,0.017,0.003,
0.09999999,0,0,0,0,0,0.03,0.01,0,0,-0.061,0.001,-0.033,-0.03,0.052,-1.39,-0.442,0.017,0.003,
0.11,0,0,0,0,0,0.03,0.01,0,0,-0.061,0.001,-0.033,-0.03,0.052,-1.39,-0.442,0.017,0.003,
0.12,0,0,0,0,0,0.03,0.01,0,0,-0.061,0.001,-0.033,-0.03,0.052,-1.39,-0.442,0.017,0.003,
0.13,0,0,0,0,0,0.13,0.03,0,0,-0.061,0.001,-0.033,-0.03,0.052,-1.39,-0.442,0.017,0.003,
0.14,0,0,0,0,0,0.13,0.03,0,0,-0.044,0.001,0.007,-0.03,0.052,-1.39,-0.442,0.017,0.003,
0.15,0,0,0,0,0,0.13,0.03,0,0,-0.044,0.001,0.007,0.009,-0.034,-1.347,-0.571,0.006,0.003,
0.16,0,0,0,0,0,0.13,0.03,0,0,-0.044,0.001,0.007,0.009,-0.034,-1.347,-0.571,0.006,-0.008,
0.17,0,0,0,0,0,0.13,0.03,0,0,-0.044,0.001,0.007,0.009,-0.034,-1.347,-0.571,0.006,-0.008,
0.18,0,0,0,0,0,0.13,0.03,0,0,-0.044,0.001,0.007,0.009,-0.034,-1.347,-0.571,0.006,-0.008,
0.19,0,0,0,0,0,0.28,0.07,0,0,-0.044,0.001,0.007,0.009,-0.034,-1.347,-0.571,0.006,-0.008,
0.2,0,0,0,0,0,0.28,0.07,0,0,-0.032,0.001,0.007,0.009,-0.034,-1.347,-0.571,0.006,-0.008,
0.21,0,0,0,0,0,0.28,0.07,0,0,-0.032,0.001,-0.042,-0.02,-0.012,-1.347,-0.571,0.006,-0.008,
0.22,0,0,0,0,0,0.28,0.07,0,0,-0.032,0.001,-0.042,-0.02,-0.012,-1.34,-0.345,0.017,-0.02,
0.23,0,0,0,0,0,0.28,0.07,0,0,-0.032,0.001,-0.042,-0.02,-0.012,-1.34,-0.345,0.017,-0.02,
0.24,0,0,0,0,0,0.28,0.07,0,0,-0.032,0.001,-0.042,-0.02,-0.012,-1.34,-0.345,0.017,-0.02,
0.25,0,0,0,0,0,0.28,0.07,0,0,-0.032,0.001,-0.042,-0.02,-0.012,-1.34,-0.345,0.017,-0.02,
0.26,0,0,0,0,0,0.28,0.07,0,0,-0.032,0.001,-0.042,-0.02,-0.012,-1.34,-0.345,0.017,-0.02,
0.27,0,0,0,0,0,0.52,0.11,0,0,-0.032,0.001,-0.042,-0.02,-0.012,-1.34,-0.345,0.017,-0.02,
0.28,0,0,0,0,0,0.52,0.11,0,0,-0.006,0.001,-0.017,-0.02,-0.012,-1.34,-0.345,0.017,-0.02,
0.29,0,0,0,0,0,0.52,0.11,0,0,-0.006,0.001,-0.017,-0.001,-0.008,-2.077,-0.345,0.017,-0.02,
0.3,0,0,0,0,0,0.52,0.11,0,0,-0.006,0.001,-0.017,-0.001,-0.008,-2.077,-0.289,0.006,-0.008,
0.31,0,0,0,0,0,0.52,0.11,0,0,-0.006,0.001,-0.017,-0.001,-0.008,-2.077,-0.289,0.006,-0.008,
0.32,0,0,0,0,0,0.52,0.11,0,0,-0.006,0.001,-0.017,-0.001,-0.008,-2.077,-0.289,0.006,-0.008,
0.33,0,0,0,0,0,0.52,0.11,0,0,-0.006,0.001,-0.017,-0.001,-0.008,-2.077,-0.289,0.006,-0.008,
0.34,0,0,0,0,0,0.83,0.15,0,0,-0.006,0.001,-0.017,-0.001,-0.008,-2.077,-0.289,0.006,-0.008,
0.35,0,0,0,0,0,0.83,0.15,0,0,-0.044,0.001,-0.017,-0.001,-0.008,-2.077,-0.289,0.006,-0.008,
0.36,0,0,0,0,0,0.83,0.15,0,0,-0.044,0.001,-0.031,0.02,0,-2.077,-0.289,0.006,-0.008,
0.37,0,0,0,0,0,0.83,0.15,0,0,-0.044,0.001,-0.031,0.02,0,-0.084,-0.272,0.017,-0.054,
0.38,0,0,0,0,0,0.83,0.15,0,0,-0.044,0.001,-0.031,0.02,0,-0.084,-0.272,0.017,-0.054,
0.39,0,0,0,0,0,0.83,0.15,0,0,-0.044,0.001,-0.031,0.02,0,-0.084,-0.272,0.017,-0.054,
0.4,0,0,0,0,0,0.83,0.15,0,0,-0.044,0.001,-0.031,0.02,0,-0.084,-0.272,0.017,-0.054,
0.41,0,0,0,0,0,0.83,0.15,0,0,-0.044,0.001,-0.031,0.02,0,-0.084,-0.272,0.017,-0.054,
0.42,0,0,0,0,0,1.16,0.19,0,0,-0.044,0.001,-0.031,0.02,0,-0.084,-0.272,0.017,-0.054,
0.43,0,0,0,0,0,1.16,0.19,0,0,-0.091,0.001,0.005,0.02,0,-0.084,-0.272,0.017,-0.054,
0.44,0,0,0,0,0,1.16,0.19,0,0,-0.091,0.001,0.005,0.01,0.015,-0.771,-0.18,0.017,-0.054,
0.45,0,0,0,0,0,1.16,0.19,0,0,-0.091,0.001,0.005,0.01,0.015,-0.771,-0.18,-0.005,-0.065,
0.46,0,0,0,0,0,1.16,0.19,0,0,-0.091,0.001,0.005,0.01,0.015,-0.771,-0.18,-0.005,-0.065,
0.47,0,0,0,0,0,1.16,0.19,0,0,-0.091,0.001,0.005,0.01,0.015,-0.771,-0.18,-0.005,-0.065,
0.48,0,0,0,0,0,1.16,0.19,0,0,-0.091,0.001,0.005,0.01,0.015,-0.771,-0.18,-0.005,-0.065,
0.49,0,0,0,0,0,1.48,0.19,0,0,-0.091,0.001,0.005,0.01,0.015,-0.771,-0.18,-0.005,-0.065,
0.5,0,0,0,0,0,1.48,0.23,0,0,-0.04,0.001,0.005,0.01,0.015,-0.771,-0.18,-0.005,-0.065,
0.51,0,0,0,0,0,1.48,0.23,0,0,-0.04,-0.01,0.003,-0.019,0.015,-0.771,-0.18,-0.005,-0.065,
0.52,0,0,0,0,0,1.48,0.23,0,0,-0.04,-0.01,0.003,-0.019,0.019,0.534,-0.146,0.006,-0.065,
0.53,0,0,0,0,0,1.48,0.23,0,0,-0.04,-0.01,0.003,-0.019,0.019,0.534,-0.146,0.006,0.026,
0.54,0,0,0,0,0,1.48,0.23,0,0,-0.04,-0.01,0.003,-0.019,0.019,0.534,-0.146,0.006,0.026,
0.55,0,0,0,0,0,1.48,0.23,0,0,-0.04,-0.01,0.003,-0.019,0.019,0.534,-0.146,0.006,0.026,
0.56,0,0,0,0,0,1.48,0.23,0,0,-0.04,-0.01,0.003,-0.019,0.019,0.534,-0.146,0.006,0.026,
0.57,0,0,0,0,0,1.72,0.27,0,0,-0.04,-0.01,0.003,-0.019,0.019,0.534,-0.146,0.006,0.026,
0.58,0,0,0,0,0,1.72,0.27,0,0,-0.066,-0.01,0.003,-0.019,0.019,0.534,-0.146,0.006,0.026,
0.59,0,0,0,0,0,1.72,0.27,0,0,-0.066,-0.01,-0.004,-0.009,0.026,0.142,-0.146,0.006,0.026,
0.6,0,0,0,0,0,1.72,0.27,0,0,-0.066,-0.01,-0.004,-0.009,0.026,0.142,-0.22,0.017,0.015,
0.61,0,0,0,0,0,1.72,0.27,0,0,-0.066,-0.01,-0.004,-0.009,0.026,0.142,-0.22,0.017,0.015,
0.62,0,0,0,0,0,1.72,0.27,0,0,-0.066,-0.01,-0.004,-0.009,0.026,0.142,-0.22,0.017,0.015,
0.63,0,0,0,0,0,1.72,0.27,0,0,-0.066,-0.01,-0.004,-0.009,0.026,0.142,-0.22,0.017,0.015,
0.64,0,0,0,0,0,1.72,0.27,0,0,-0.066,-0.01,-0.004,-0.009,0.026,0.142,-0.22,0.017,0.015,
0.65,0,0,0,0,0,1.89,0.3,0,0,-0.066,-0.01,-0.004,-0.009,0.026,0.142,-0.22,0.017,0.015,
0.66,0,0,0,0,0,1.89,0.3,0,0,-0.091,0.001,0.003,-0.009,0.026,0.142,-0.22,0.017,0.015,
0.67,0,0,0,0,0,1.89,0.3,0,0,-0.091,0.001,0.003,-0.02,0.019,0.388,-0.17,0.017,0.015,
0.68,0,0,0,0,0,1.89,0.3,0,0,-0.091,0.001,0.003,-0.02,0.019,0.388,-0.17,-0.017,-0.008,
0.69,0,0,0,0,0,1.89,0.3,0,0,-0.091,0.001,0.003,-0.02,0.019,0.388,-0.17,-0.017,-0.008,
0.7,0,0,0,0,0,1.89,0.3,0,0,-0.091,0.001,0.003,-0.02,0.019,0.388,-0.17,-0.017,-0.008,
0.71,0,0,0,0,0,1.89,0.3,0,0,-0.091,0.001,0.003,-0.02,0.019,0.388,-0.17,-0.017,-0.008,
