time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.155,0,-0.014,-0.039,0.013,0.074,-0.001,0.031,-0.01,
0.01,0,0,0,0,0,0,0,0,0,0.155,0,-0.014,-0.039,0.013,0.014,-0.016,-0.03,-0.012,
0.02,0,0,0,0,0,0,0,0,0,0.155,0,-0.014,-0.039,0.013,0.014,-0.016,-0.03,-0.012,
0.03,0,0,0,0,0,0,0,0,0,0.155,0,-0.014,-0.039,0.013,0.014,-0.016,-0.03,-0.012,
0.04,0,0,0,0,0,0,0,0,0,0.155,0,-0.014,-0.039,0.013,0.014,-0.016,-0.03,-0.012,
0.05,0,0,0,0,0,0,0,0,0,0.155,0,-0.014,-0.039,0.013,0.014,-0.016,-0.03,-0.012,
0.06,0,0,0,0,0,0,0,0,0,0.155,0,-0.014,-0.039,0.013,0.014,-0.016,-0.03,-0.012,
0.07,0,0,0,0,0,0,0,0,0,0.155,0,-0.014,-0.039,0.013,0.014,-0.016,-0.03,-0.012,
0.08,0,0.01,0,0,0,0,0,0,0,0.155,0,-0.014,-0.039,0.013,0.014,-0.016,-0.03,-0.012,
0.09,0,0.01,0,0,0,0,0,0,0,0.155,0,-0.014,-0.039,0.013,0.014,-0.016,-0.03,-0.012,
0.09999999,0,0.01,0,0,0,0,0,0,0,-0.047,0,-0.014,-0.039,0.013,0.014,-0.016,-0.03,-0.012,
0.11,0,0.01,0,0,0,0,0,0,0,-0.047,9.738,-2.058,0.048,0.013,0.014,-0.016,-0.03,-0.012,
0.12,0,0.01,0,0,0,0,0,0,0,-0.047,9.738,-2.058,0.048,0.003,0.052,0.002,-0.03,-0.012,
0.13,0,0.01,0,0,0,0,0,0,0,-0.047,9.738,-2.058,0.048,0.003,0.052,0.002,0.016,0.012,
0.14,0,0.01,0,0,0,0,0,0,0,-0.047,9.738,-2.058,0.048,0.003,0.052,0.002,0.016,0.012,
0.15,0,0.01,0,0,0,0,0,0,0,-0.047,9.738,-2.058,0.048,0.003,0.052,0.002,0.016,0.012,
0.16,0,0.07,0.03,0,0,0,0,0,0,-0.047,9.738,-2.058,0.048,0.003,0.052,0.002,0.016,0.012,
0.17,0,0.07,0.03,0,0,0,0,0,0,-0.047,9.738,-2.058,0.048,0.003,0.052,0.002,0.016,0.012,
0.18,0,0.07,0.03,0,0,0,0,0,0,-0.068,2.335,-2.058,0.048,0.003,0.052,0.002,0.016,0.012,
0.19,0,0.07,0.03,0,0,0,0,0,0,-0.068,2.335,-1.897,-0.033,0.002,0.09,0.002,0.016,0.012,
0.2,0,0.07,0.03,0,0,0,0,0,0,-0.068,2.335,-1.897,-0.033,0.002,0.09,-0.035,0,0.019,
0.21,0,0.07,0.03,0,0,0,0,0,0,-0.068,2.335,-1.897,-0.033,0.002,0.09,-0.035,0,0.019,
0.22,0,0.07,0.03,0,0,0,0,0,0,-0.068,2.335,-1.897,-0.033,0.002,0.09,-0.035,0,0.019,
0.23,0,0.14,0.03,0,0,0,0,0,0,-0.068,2.335,-1.897,-0.033,0.002,0.09,-0.035,0,0.019,
0.24,0,0.14,0.08,0,0,0,0,0,0,-0.068,2.335,-1.897,-0.033,0.002,0.09,-0.035,0,0.019,
0.25,0,0.14,0.08,0,0,0,0,0,0,-0.402,0.54,-0.571,-0.033,0.002,0.09,-0.035,0,0.019,
0.26,0,0.14,0.08,0,0,0,0,0,0,-0.402,0.54,-0.571,0.022,0.013,-0.039,0.045,0,0.019,
0.27,0,0.14,0.08,0,0,0,0,0,0,-0.402,0.54,-0.571,0.022,0.013,-0.039,0.045,-0.03,0.012,
0.28,0,0.14,0.08,0,0,0,0,0,0,-0.402,0.54,-0.571,0.022,0.013,-0.039,0.045,-0.03,0.012,
0.29,0,0.14,0.08,0,0,0,0,0,0,-0.402,0.54,-0.571,0.022,0.013,-0.039,0.045,-0.03,0.012,
0.3,0,0.19,0.13,0,0,0,0,0,0,-0.402,0.54,-0.571,0.022,0.013,-0.039,0.045,-0.03,0.012,
0.31,0,0.19,0.13,0,0,0,0,0,0,-0.402,0.54,-0.571,0.022,0.013,-0.039,0.045,-0.03,0.012,
0.32,0,0.19,0.13,0,0,0,0,0,0,-0.402,0.54,-0.571,0.022,0.013,-0.039,0.045,-0.03,0.012,
0.33,0,0.19,0.13,0,0,0,0,0,0,-0.402,0.54,-0.571,0.022,0.013,-0.039,0.045,-0.03,0.012,
0.34,0,0.19,0.13,0,0,0,0,0,0,-0.402,0.54,-0.571,0.022,0.013,-0.039,0.045,-0.03,0.012,
0.35,0,0.19,0.13,0,0,0,0,0,0,-0.402,0.54,-0.571,0.022,0.013,-0.039,0.045,-0.03,0.012,
0.36,0,0.19,0.13,0,0,0,0,0,0,-0.44,0.096,-0.571,0.022,0.013,-0.039,0.045,-0.03,0.012,
0.37,0,0.19,0.13,0,0,0,0,0,0,-0.44,0.096,-0.524,0.012,0.013,-5.678,0.045,-0.03,0.012,
0.38,0,0.19,0.13,0,0,0,0,0,0,-0.44,0.096,-0.524,0.012,0.013,-5.678,-0.962,-0.037,0.019,
0.39,0,0.19,0.13,0,0,0,0,0,0,-0.44,0.096,-0.524,0.012,0.013,-5.678,-0.962,-0.037,0.019,
0.4,0,0.19,0.13,0,0,0,0,0,0,-0.44,0.096,-0.524,0.012,0.013,-5.678,-0.962,-0.037,0.019,
0.41,0,0.26,0.22,0,0,0,0,0,0,-0.44,0.096,-0.524,0.012,0.013,-5.678,-0.962,-0.037,0.019,
0.42,0,0.26,0.22,0,0,0.28,0.02,0,0,-0.44,0.096,-0.524,0.012,0.013,-5.678,-0.962,-0.037,0.019,
0.43,0,0.26,0.22,0,0,0.28,0.02,0,0,-0.128,0.538,-0.434,-0.071,0.012,-5.678,-0.962,-0.037,0.019,
0.44,0,0.26,0.22,0,0,0.28,0.02,0,0,-0.128,0.538,-0.434,-0.071,0.012,-1.106,-0.967,0.002,0,
0.45,0,0.26,0.22,0,0,0.28,0.02,0,0,-0.128,0.538,-0.434,-0.071,0.012,-1.106,-0.967,0.002,0,
0.46,0,0.26,0.22,0,0,0.28,0.02,0,0,-0.128,0.538,-0.434,-0.071,0.012,-1.106,-0.967,0.002,0,
0.47,0,0.28,0.22,0,0,0.28,0.02,0,0,-0.128,0.538,-0.434,-0.071,0.012,-1.106,-0.967,0.002,0,
0.48,0,0.28,0.26,0,0,0.28,0.02,0,0,-0.128,0.538,-0.434,-0.071,0.012,-1.106,-0.967,0.002,0,
0.49,0,0.28,0.26,0,0,0.63,0.09,0,0,-0.128,0.538,-0.434,-0.071,0.012,-1.106,-0.967,0.002,0,
0.5,0,0.28,0.26,0,0,0.63,0.09,0,0,0.103,0.345,-0.422,-0.02,0.012,-1.106,-0.967,0.002,0,
0.51,0,0.28,0.26,0,0,0.63,0.09,0,0,0.103,0.345,-0.422,-0.02,0.022,-1.025,-1.028,0.002,0,
0.52,0,0.28,0.26,0,0,0.63,0.09,0,0,0.103,0.345,-0.422,-0.02,0.022,-1.025,-1.028,0.031,-0.027,
0.53,0,0.28,0.26,0,0,0.63,0.09,0,0,0.103,0.345,-0.422,-0.02,0.022,-1.025,-1.028,0.031,-0.027,
0.54,0,0.29,0.3,0,0,0.63,0.09,0,0,0.103,0.345,-0.422,-0.02,0.022,-1.025,-1.028,0.031,-0.027,
0.55,0,0.29,0.3,0,0,0.97,0.2,0,0,0.103,0.345,-0.422,-0.02,0.022,-1.025,-1.028,0.031,-0.027,
0.56,0,0.29,0.3,0,0,0.97,0.2,0,0,-0.142,0.121,-0.623,-0.001,0.022,-1.025,-1.028,0.031,-0.027,
0.57,0,0.29,0.3,0,0,0.97,0.2,0,0,-0.142,0.121,-0.623,-0.001,-0.026,-0.146,-0.305,0.031,-0.027,
0.58,0,0.29,0.3,0,0,0.97,0.2,0,0,-0.142,0.121,-0.623,-0.001,-0.026,-0.146,-0.305,0.045,0.002,
0.59,0,0.29,0.3,0,0,0.97,0.2,0,0,-0.142,0.121,-0.623,-0.001,-0.026,-0.146,-0.305,0.045,0.002,
0.6,0,0.29,0.3,0,0,0.97,0.2,0,0,-0.142,0.121,-0.623,-0.001,-0.026,-0.146,-0.305,0.045,0.002,
0.61,0,0.29,0.3,0,0,0.97,0.2,0,0,-0.142,0.121,-0.623,-0.001,-0.026,-0.146,-0.305,0.045,0.002,
0.62,0,0.29,0.35,0,0,0.97,0.2,0,0,-0.142,0.121,-0.623,-0.001,-0.026,-0.146,-0.305,0.045,0.002,
0.63,0,0.29,0.35,0,0,1.37,0.34,0,0,-0.142,0.121,-0.623,-0.001,-0.026,-0.146,-0.305,0.045,0.002,
