count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-2.446,0,0,0,0,0.003,-0.97,0.276,0.553,-0.037,
1,-2.446,0,0,0,0,0.003,-0.97,0.276,0.553,-0.037,
2,-2.446,0,0,0,0,-0.01,-0.97,0.276,0.553,-0.037,
3,-2.446,0,0,0,0,-0.01,-0.97,0.276,0.553,-0.037,
4,-2.446,0,0,0,0,-0.01,-0.97,0.253,0.553,-0.037,
5,-2.446,0,0,0,0,-0.01,-0.97,0.253,0.553,-0.037,
6,-2.446,0,0,0,0,-0.01,-0.97,0.253,0.553,-0.037,
7,-2.446,0,0,0,0,-0.01,-0.97,0.253,0.553,-0.031,
8,-2.446,0,0,0,0,-0.01,-0.97,0.253,0.553,-0.031,
9,-2.446,0,0,0,0,-0.01,-0.97,0.253,0.553,-0.031,
10,-2.446,0,0,0,0,-0.01,-0.97,0.253,0.553,-0.031,
11,-2.446,0,0,0,0,-0.01,-0.97,0.253,0.553,-0.031,
12,-2.446,0,0,0,0,-0.01,-0.97,0.253,0.553,-0.031,
13,-2.446,0,0,0,0,-0.01,-0.97,0.253,0.553,-0.031,
14,-2.446,0,0,0,0,0.034,-0.97,0.253,0.553,-0.031,
15,-2.446,0,0,0,0,0.034,-0.97,0.253,0.553,-0.031,
16,-2.446,0,0,0,0,0.034,-0.97,0.27,0.553,-0.031,
17,-2.446,0,0,0,0,0.034,-0.97,0.27,0.553,-0.031,
18,-2.446,0,0,0,0,0.034,-0.97,0.27,0.564,-0.031,
19,-2.446,0,0,0,0,0.034,-0.97,0.27,0.564,-0.048,
20,-2.446,0,0,0,0,0.034,-0.97,0.27,0.564,-0.048,
21,-2.446,0,0,0,0,0.034,-0.97,0.27,0.564,-0.048,
22,-2.446,0,0,0,0,0.034,-0.97,0.27,0.564,-0.048,
23,-2.446,0,0,0,0,0.034,-0.97,0.27,0.564,-0.048,
24,-2.446,0,0,0,0,0.034,-0.97,0.27,0.564,-0.048,
25,-2.446,0,0,0,0,0.034,-0.97,0.27,0.564,-0.048,
26,-2.446,0,0,0,0,0.029,-0.97,0.27,0.564,-0.048,
27,-2.446,0,0,0,0,0.029,-0.97,0.27,0.564,-0.048,
28,-2.446,0,0,0,0,0.029,-0.97,0.27,0.564,-0.048,
29,-2.446,0,0,0,0,0.029,-0.97,0.242,0.564,-0.048,
30,-2.446,0,0,0,0,0.029,-0.97,0.242,0.553,-0.048,
31,-2.446,0,0,0,0,0.029,-0.97,0.242,0.553,-0.042,
32,-2.446,0,0,0,0,0.029,-0.97,0.242,0.553,-0.042,
33,-2.446,0,0,0,0,0.029,-0.97,0.242,0.553,-0.042,
34,-2.446,0,0,0,0,0.029,-0.97,0.242,0.553,-0.042,
35,-2.446,0,0,0,0,0.029,-0.97,0.242,0.553,-0.042,
36,-2.446,0,0,0,0,0.029,-0.97,0.242,0.553,-0.042,
37,-2.446,0,0,0,0,0.029,-0.97,0.242,0.553,-0.042,
