time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.251,0.002,-0.023,0.022,-0.016,-0.012,-0.02,-0.003,-0.064,
0.01,0,0,0,0,0,0,0,0,0,0.251,0.002,-0.023,0.022,-0.002,-0.003,-0.018,0.022,-0.064,
0.02,0,0,0,0,0,0,0,0,0,0.251,0.002,-0.023,0.022,-0.002,-0.003,-0.018,0.022,-0.056,
0.03,0,0,0,0,0,0,0,0,0,0.251,0.002,-0.023,0.022,-0.002,-0.003,-0.018,0.022,-0.056,
0.04,0,0,0,0,0,0,0,0,0,0.251,0.002,-0.023,0.022,-0.002,-0.003,-0.018,0.022,-0.056,
0.05,0,0,0,0,0,0,0,0,0,0.251,0.002,-0.023,0.022,-0.002,-0.003,-0.018,0.022,-0.056,
0.06,0,0,0,0,0,0,0,0,0,0.125,-0.02,-0.023,0.022,-0.002,-0.003,-0.018,0.022,-0.056,
0.07,0,0,0,0,0,0,0,0,0,0.125,-0.02,0.005,0.013,-0.016,-0.001,-0.018,0.022,-0.056,
0.08,0,0,0,0,0,0,0,0,0,0.125,-0.02,0.005,0.013,-0.016,-0.001,-0.106,0.02,0.01,
0.09,0,0,0,0,0,0,0,0,0,0.125,-0.02,0.005,0.013,-0.016,-0.001,-0.106,0.02,0.01,
0.09999999,0,0,0,0,0,0,0,0,0,0.125,-0.02,0.005,0.013,-0.016,-0.001,-0.106,0.02,0.01,
0.11,0,0,0,0,0,0,0,0,0,0.125,-0.02,0.005,0.013,-0.016,-0.001,-0.106,0.02,0.01,
0.12,0,0,0,0,0,0,0,0,0,-0.322,0.002,-0.045,-0.017,-0.016,-0.001,-0.106,0.02,0.01,
0.13,0,0,0,0,0,0,0,0,0,-0.322,0.002,-0.045,-0.017,-0.043,0.005,-0.022,0.006,-0.086,
0.14,0,0,0,0,0,0,0,0,0,-0.322,0.002,-0.045,-0.017,-0.043,0.005,-0.022,0.006,-0.086,
0.15,0,0,0,0,0,0,0,0,0,-0.322,0.002,-0.045,-0.017,-0.043,0.005,-0.022,0.006,-0.086,
0.16,0,0,0,0,0,0,0,0,0,-0.322,0.002,-0.045,-0.017,-0.043,0.005,-0.022,0.006,-0.086,
0.17,0,0,0,0,0,0,0,0,0,-0.322,0.002,-0.045,-0.017,-0.043,0.005,-0.022,0.006,-0.086,
0.18,0,0,0,0,0,0,0,0,0,0.08,0.002,0.01,-0.017,-0.043,0.005,-0.022,0.006,-0.086,
0.19,0,0,0,0,0,0,0,0,0,0.08,0.002,0.01,0.024,0.019,-0.008,-0.106,0.006,-0.086,
0.2,0,0,0,0,0,0,0,0,0,0.08,0.002,0.01,0.024,0.019,-0.008,-0.106,0,-0.064,
0.21,0,0,0,0,0,0,0,0,0,0.08,0.002,0.01,0.024,0.019,-0.008,-0.106,0,-0.064,
0.22,0,0,0,0,0,0,0,0,0,0.08,0.002,0.01,0.024,0.019,-0.008,-0.106,0,-0.064,
0.23,0,0,0,0,0,0,0,0,0,0.08,0.002,0.01,0.024,0.019,-0.008,-0.106,0,-0.064,
0.24,0,0,0,0,0,0,0,0,0,0.025,0.002,0.01,0.024,0.019,-0.008,-0.106,0,-0.064,
0.25,0,0,0,0,0,0,0,0,0,0.025,0.002,0.006,-0.012,-0.021,-0.019,-0.108,0,-0.064,
0.26,0,0,0,0,0,0,0,0,0,0.025,0.002,0.006,-0.012,-0.021,-0.019,-0.108,-0.009,-0.019,
0.27,0,0,0,0,0,0,0,0,0,0.025,0.002,0.006,-0.012,-0.021,-0.019,-0.108,-0.009,-0.019,
0.28,0,0,0,0,0,0,0,0,0,0.025,0.002,0.006,-0.012,-0.021,-0.019,-0.108,-0.009,-0.019,
0.29,0,0,0,0,0,0,0,0,0,0.025,0.002,0.006,-0.012,-0.021,-0.019,-0.108,-0.009,-0.019,
0.3,0,0,0,0,0,0,0,0,0,-0.217,0.002,0.016,-0.012,-0.021,-0.019,-0.108,-0.009,-0.019,
0.31,0,0,0,0,0,0,0,0,0,-0.217,0.002,0.016,-0.039,-0.008,0.014,-0.063,-0.009,-0.019,
0.32,0,0,0,0,0,0,0,0,0,-0.217,0.002,0.016,-0.039,-0.008,0.014,-0.063,-0.017,-0.027,
0.33,0,0,0,0,0,0,0,0,0,-0.217,0.002,0.016,-0.039,-0.008,0.014,-0.063,-0.017,-0.027,
0.34,0,0,0,0,0,0,0,0,0,-0.217,0.002,0.016,-0.039,-0.008,0.014,-0.063,-0.017,-0.027,
0.35,0,0,0,0,0,0,0,0,0,-0.217,0.002,0.016,-0.039,-0.008,0.014,-0.063,-0.017,-0.027,
0.36,0,0,0,0,0,0,0,0,0,-0.217,0.002,0.016,-0.039,-0.008,0.014,-0.063,-0.017,-0.027,
0.37,0,0,0,0,0,0,0,0,0,0.045,0.002,-0.029,-0.024,0.003,0.014,-0.063,-0.017,-0.027,
0.38,0,0,0,0,0,0,0,0,0,0.045,0.002,-0.029,-0.024,0.003,0.021,-0.02,0.014,0.099,
0.39,0,0,0,0,0,0,0,0,0,0.045,0.002,-0.029,-0.024,0.003,0.021,-0.02,0.014,0.099,
0.4,0,0,0,0,0,0,0,0,0,0.045,0.002,-0.029,-0.024,0.003,0.021,-0.02,0.014,0.099,
0.41,0,0,0,0,0,0,0,0,0,0.045,0.002,-0.029,-0.024,0.003,0.021,-0.02,0.014,0.099,
0.42,0,0,0,0,0,0,0,0,0,0.045,0.002,-0.029,-0.024,0.003,0.021,-0.02,0.014,0.099,
0.43,0,0,0,0,0,0,0,0,0,-0.318,0.013,-0.03,-0.024,0.003,0.021,-0.02,0.014,0.099,
0.44,0,0,0,0,0,0,0,0,0,-0.318,0.013,-0.03,-0.006,0.044,-0.019,-0.02,0.014,0.099,
0.45,0,0,0,0,0,0,0,0,0,-0.318,0.013,-0.03,-0.006,0.044,-0.019,-0.106,-0.023,0.032,
0.46,0,0,0,0,0,0,0,0,0,-0.318,0.013,-0.03,-0.006,0.044,-0.019,-0.106,-0.023,0.032,
0.47,0,0,0,0,0,0,0,0,0,-0.318,0.013,-0.03,-0.006,0.044,-0.019,-0.106,-0.023,0.032,
0.48,0,0,0,0,0,0,0,0,0,-0.318,0.013,-0.03,-0.006,0.044,-0.019,-0.106,-0.023,0.032,
0.49,0,0,0,0,0,0,0,0,0,-0.318,0.013,-0.03,-0.006,0.044,-0.019,-0.106,-0.023,0.032,
0.5,0,0,0,0,0,0,0,0,0,-0.136,0.002,-0.03,-0.006,0.044,-0.019,-0.106,-0.023,0.032,
0.51,0,0,0,0,0,0,0,0,0,-0.136,0.002,0.005,-0.024,-0.018,-0.008,-0.106,-0.023,0.032,
0.52,0,0,0,0,0,0,0,0,0,-0.136,0.002,0.005,-0.024,-0.018,-0.008,-0.11,0,-0.071,
0.53,0,0,0,0,0,0,0,0,0,-0.136,0.002,0.005,-0.024,-0.018,-0.008,-0.11,0,-0.071,
0.54,0,0,0,0,0,0,0,0,0,-0.136,0.002,0.005,-0.024,-0.018,-0.008,-0.11,0,-0.071,
0.55,0,0,0,0,0,0,0,0,0,-0.136,0.002,0.005,-0.024,-0.018,-0.008,-0.11,0,-0.071,
0.56,0,0,0,0,0,0,0,0,0,-0.136,0.002,0.005,-0.024,-0.018,-0.008,-0.11,0,-0.071,
0.57,0,0,0,0,0,0,0,0,0,-0.136,0.002,0.005,-0.024,-0.018,-0.008,-0.11,0,-0.071,
0.58,0,0,0,0,0,0,0,0,0,-0.159,0.013,0.038,0.013,-0.018,-0.008,-0.11,0,-0.071,
