clockTime,deltaTime,absolutePosition,useStiffness
2.25,1.71428571428571,100,0
3.96428571428571,2.28571428571429,-200,0
6.25,1.71428571428571,100,0
7.96428571428571,2.28571428571429,-200,0
10.25,1.71428571428571,100,0
11.9642857142857,2.28571428571429,-200,0
14.25,1.71428571428571,100,0
15.9642857142857,2.28571428571429,-200,0
18.25,1.71428571428571,100,0
19.9642857142857,2.28571428571429,-200,0
22.25,1.71428571428571,100,0
23.9642857142857,2.28571428571429,-200,0
26.25,1.71428571428571,100,0
27.9642857142857,2.28571428571429,-200,0
30.25,1.71428571428571,100,0
31.9642857142857,2.28571428571429,-200,0
34.25,1.71428571428571,100,0
35.9642857142857,2.28571428571429,-200,0
38.25,1.71428571428571,100,0
39.9642857142857,2.28571428571429,-200,0
42.25,1.71428571428571,100,0
43.9642857142857,2.28571428571429,-200,0
46.25,1.71428571428571,100,0
47.9642857142857,2.28571428571429,-200,0
50.25,1.71428571428571,100,0
51.9642857142857,2.28571428571429,-200,0
54.25,1.71428571428571,100,0
55.9642857142857,2.28571428571429,-200,0
58.25,1.71428571428571,100,0
59.9642857142857,2.28571428571429,-200,0
62.25,1.71428571428571,100,0
63.9642857142857,2.28571428571429,-200,0
66.25,1.71428571428571,100,0
67.9642857142857,2.28571428571429,-200,0
70.25,1.71428571428571,100,0
71.9642857142857,2.28571428571429,-200,0
74.25,1.71428571428571,100,0
75.9642857142857,2.28571428571429,-200,0
78.25,1.71428571428571,100,0
79.9642857142857,2.28571428571429,-200,0
82.25,1.71428571428571,100,0
83.9642857142857,2.28571428571429,-200,0
86.25,1.71428571428571,100,0
87.9642857142857,2.28571428571429,-200,0
