clockTime,deltaTime,absolutePosition,useStiffness
2.25,0.857142857142857,70,0
3.10714285714286,0.857142857142857,35,1
4.06428571428571,2.18571428571429,0,0
6.25,0.857142857142857,70,0
7.10714285714286,0.857142857142857,35,1
8.06428571428571,2.18571428571429,0,0
10.25,0.857142857142857,70,0
11.1071428571429,0.857142857142857,35,1
12.0642857142857,2.18571428571429,0,0
14.25,0.857142857142857,70,0
15.1071428571429,0.857142857142857,35,1
16.0642857142857,2.18571428571429,0,0
18.25,0.857142857142857,70,0
19.1071428571429,0.857142857142857,35,1
20.0642857142857,2.18571428571429,0,0
22.25,0.857142857142857,70,0
23.1071428571429,0.857142857142857,35,1
24.0642857142857,2.18571428571429,0,0
26.25,0.857142857142857,70,0
27.1071428571429,0.857142857142857,35,1
28.0642857142857,2.18571428571429,0,0
30.25,0.857142857142857,70,0
31.1071428571429,0.857142857142857,35,1
32.0642857142857,2.18571428571429,0,0
34.25,0.857142857142857,70,0
35.1071428571429,0.857142857142857,35,1
36.0642857142857,2.18571428571429,0,0
38.25,0.857142857142857,70,0
39.1071428571429,0.857142857142857,35,1
40.0642857142857,2.18571428571429,0,0
42.25,0.857142857142857,70,0
43.1071428571429,0.857142857142857,35,1
44.0642857142857,2.18571428571429,0,0
46.25,0.857142857142857,70,0
47.1071428571429,0.857142857142857,35,1
48.0642857142857,2.18571428571429,0,0
50.25,0.857142857142857,70,0
51.1071428571429,0.857142857142857,35,1
52.0642857142857,2.18571428571429,0,0
54.25,0.857142857142857,70,0
55.1071428571429,0.857142857142857,35,1
56.0642857142857,2.18571428571429,0,0
58.25,0.857142857142857,70,0
59.1071428571429,0.857142857142857,35,1
60.0642857142857,2.18571428571429,0,0
62.25,0.857142857142857,70,0
63.1071428571429,0.857142857142857,35,1
64.0642857142857,2.18571428571429,0,0
66.25,0.857142857142857,70,0
67.1071428571429,0.857142857142857,35,1
68.0642857142857,2.18571428571429,0,0
70.25,0.857142857142857,70,0
71.1071428571429,0.857142857142857,35,1
72.0642857142857,2.18571428571429,0,0
74.25,0.857142857142857,70,0
75.1071428571429,0.857142857142857,35,1
76.0642857142857,2.18571428571429,0,0
78.25,0.857142857142857,70,0
79.1071428571429,0.857142857142857,35,1
80.0642857142857,2.18571428571429,0,0
82.25,0.857142857142857,70,0
83.1071428571429,0.857142857142857,35,1
84.0642857142857,2.18571428571429,0,0
86.25,0.857142857142857,70,0
87.1071428571429,0.857142857142857,35,1
88.0642857142857,2.18571428571429,0,0
