clockTime,deltaTime,absolutePosition,useStiffness
0,1.88129861426481,80.5221985343353,0
1.88129861426481,2.21958821944848,-88.5799247041371,0
4.10088683371329,1.99469901116989,-72.9518383502567,0
6.09558584488318,1.51224363953007,1.21141009099854,0
7.60782948441325,1.72818518835097,128.700903795364,0
9.33601467276422,2.05456071690523,33.124058433939,0
11.3905753896694,2.33654745141606,-59.4340311415312,0
13.7271228410855,1.54799087206113,57.0371987799597,0
15.2751137131466,1.64423917688456,63.2184923202258,0
16.9193528900312,2.33394668049314,106.726337239558,0
19.2532995705243,2.35823892134101,-36.2258388984855,0
21.6115384918654,1.6383925644716,-60.9444024249291,0
23.249931056337,1.88056629852286,52.8426354657442,0
25.1304973548598,1.8568806923717,125.813129786964,0
26.9873780472315,1.69255107388353,147.772435787542,0
28.679929121115,1.54774351854212,88.8450282509474,0
