clockTime,deltaTime,absolutePosition,useStiffness
0,1.83771940982138,82.1194040197959,0
1.83771940982138,2.40005384641766,1.54034376515551,0
4.23777325623904,1.86924678112022,4.30238016578078,0
6.10702003735925,1.61120275529379,16.8990029462704,0
7.71822279265304,2.28025206832114,64.9115474956452,0
9.99847486097418,1.88973883696125,73.172238565867,0
11.8882136979354,1.74169128591383,64.7745963136307,0
13.6299049838493,1.90391214558811,45.0923706430945,0
15.5338171294374,1.59645452516839,54.7008892286345,0
17.1302716546058,1.63197329260634,29.6320805607773,0
18.7622449472121,2.44205059077549,74.4692807074156,0
21.2042955379876,2.4561345402298,18.8955015032545,0
23.6604300782174,2.07520859507847,68.6775433365315,0
25.7356386732959,1.55977954294716,18.351115573727,0
27.295418216243,1.73477991337241,36.8484596490337,0
29.0301981296154,1.85315857122207,62.561856072969,0
