clockTime,deltaTime,absolutePosition,useStiffness
0,2.28022743515138,53.2825588799455,0
2.28022743515138,1.58112576886579,35.0727103576883,0
3.86135320401716,2.42938597096873,93.9001561999887,0
6.29073917498589,2.2757126786084,87.5942811492984,0
8.56645185359429,1.98679163240317,55.0156342898422,0
10.5532434859975,1.93585858858092,62.2475086001227,0
12.4891020745784,1.94678374942981,58.7044704531417,0
14.4358858240082,1.80634947201656,20.7742292733028,0
16.2422352960247,2.00850865538113,30.1246330279491,0
18.2507439514059,2.01077156417211,47.0923348517591,0
20.261515515578,2.31762770832226,23.0488160211559,0
22.5791432239002,2.29483141688345,84.4308792695389,0
24.8739746407837,2.14431813019369,19.4764289567049,0
27.0182927709774,1.87860938266027,22.5921780972399,0
28.8969021536377,2.31158045828248,17.0708047147859,0
