clockTime,deltaTime,absolutePosition,useStiffness
0,2.31730322065343,77.9546676582841,0
2.31730322065343,2.36869470536351,43.3082697227599,0
4.68599792601694,1.58443584551091,2.64285713384063,0
6.27043377152785,1.8997826490989,26.987430980058,0
8.17021642062675,1.75987040285065,10.2712050627913,0
9.9300868234774,2.30006848022431,-38.6049962463737,0
12.2301553037017,1.93141382746354,-14.0125769669513,0
14.1615691311653,2.41064759442952,-31.5021597747252,0
16.5722167255948,1.68184702830285,-22.4138317576375,0
18.2540637538976,1.76380291652199,-14.0071211502646,0
20.0178666704196,1.64553898038472,12.5900603626554,0
21.6634056508043,1.63606855870866,-42.5518354511387,0
23.299474209513,2.36929220764009,85.4074164872922,0
25.6687664171531,2.07970458736557,91.7180784582469,0
27.7484710045187,2.04986020183633,23.629613870212,0
29.798331206355,1.64495479822373,23.3878957600028,0
