clockTime,deltaTime,absolutePosition,useStiffness
1.5,0.642857142857143,180,0
2.14285714285714,0.642857142857143,0,1
4.5,0.642857142857143,180,0
5.14285714285714,0.642857142857143,0,1
7.5,0.642857142857143,180,0
8.14285714285714,0.642857142857143,0,1
10.5,0.642857142857143,180,0
11.1428571428571,0.642857142857143,0,1
13.5,0.642857142857143,180,0
14.1428571428571,0.642857142857143,0,1
16.5,0.642857142857143,180,0
17.1428571428571,0.642857142857143,0,1
19.5,0.642857142857143,180,0
20.1428571428571,0.642857142857143,0,1
22.5,0.642857142857143,180,0
23.1428571428571,0.642857142857143,0,1
25.5,0.642857142857143,180,0
26.1428571428571,0.642857142857143,0,1
28.5,0.642857142857143,180,0
29.1428571428571,0.642857142857143,0,1
31.5,0.642857142857143,180,0
32.1428571428571,0.642857142857143,0,1
34.5,0.642857142857143,180,0
35.1428571428571,0.642857142857143,0,1
37.5,0.642857142857143,180,0
38.1428571428571,0.642857142857143,0,1
40.5,0.642857142857143,180,0
41.1428571428571,0.642857142857143,0,1
43.5,0.642857142857143,180,0
44.1428571428571,0.642857142857143,0,1
46.5,0.642857142857143,180,0
47.1428571428571,0.642857142857143,0,1
49.5,0.642857142857143,180,0
50.1428571428571,0.642857142857143,0,1
52.5,0.642857142857143,180,0
53.1428571428571,0.642857142857143,0,1
55.5,0.642857142857143,180,0
56.1428571428571,0.642857142857143,0,1
58.5,0.642857142857143,180,0
59.1428571428571,0.642857142857143,0,1
