clockTime,deltaTime,absolutePosition,useStiffness
2.325,1.28571428571429,0,0
3.61071428571429,1.71428571428571,-20,0
5.325,1.28571428571429,0,0
6.61071428571429,1.71428571428571,-20,0
8.325,1.28571428571429,0,0
9.61071428571429,1.71428571428571,-20,0
11.325,1.28571428571429,0,0
12.6107142857143,1.71428571428571,-20,0
14.325,1.28571428571429,0,0
15.6107142857143,1.71428571428571,-20,0
17.325,1.28571428571429,0,0
18.6107142857143,1.71428571428571,-20,0
20.325,1.28571428571429,0,0
21.6107142857143,1.71428571428571,-20,0
23.325,1.28571428571429,0,0
24.6107142857143,1.71428571428571,-20,0
26.325,1.28571428571429,0,0
27.6107142857143,1.71428571428571,-20,0
29.325,1.28571428571429,0,0
30.6107142857143,1.71428571428571,-20,0
32.325,1.28571428571429,0,0
33.6107142857143,1.71428571428571,-20,0
35.325,1.28571428571429,0,0
36.6107142857143,1.71428571428571,-20,0
38.325,1.28571428571429,0,0
39.6107142857143,1.71428571428571,-20,0
41.325,1.28571428571429,0,0
42.6107142857143,1.71428571428571,-20,0
44.325,1.28571428571429,0,0
45.6107142857143,1.71428571428571,-20,0
47.325,1.28571428571429,0,0
48.6107142857143,1.71428571428571,-20,0
50.325,1.28571428571429,0,0
51.6107142857143,1.71428571428571,-20,0
53.325,1.28571428571429,0,0
54.6107142857143,1.71428571428571,-20,0
56.325,1.28571428571429,0,0
57.6107142857143,1.71428571428571,-20,0
59.325,1.28571428571429,0,0
60.6107142857143,1.71428571428571,-20,0
62.325,1.28571428571429,0,0
63.6107142857143,1.71428571428571,-20,0
65.325,1.28571428571429,0,0
66.6107142857143,1.71428571428571,-20,0
68.325,1.28571428571429,0,0
69.6107142857143,1.71428571428571,-20,0
71.325,1.28571428571429,0,0
72.6107142857143,1.71428571428571,-20,0
74.325,1.28571428571429,0,0
75.6107142857143,1.71428571428571,-20,0
77.325,1.28571428571429,0,0
78.6107142857143,1.71428571428571,-20,0
