clockTime,deltaTime,absolutePosition,useStiffness
1.75,1.5,100,0
3.25,2,-50,0
5.25,1.5,100,0
6.75,2,-50,0
8.75,1.5,100,0
10.25,2,-50,0
12.25,1.5,100,0
13.75,2,-50,0
15.75,1.5,100,0
17.25,2,-50,0
19.25,1.5,100,0
20.75,2,-50,0
22.75,1.5,100,0
24.25,2,-50,0
26.25,1.5,100,0
27.75,2,-50,0
29.75,1.5,100,0
31.25,2,-50,0
33.25,1.5,100,0
34.75,2,-50,0
36.75,1.5,100,0
38.25,2,-50,0
40.25,1.5,100,0
41.75,2,-50,0
