clockTime,deltaTime,absolutePosition,useStiffness
3,0.642857142857143,60,0
3.64285714285714,0.642857142857143,0,0
6,0.642857142857143,60,0
6.64285714285714,0.642857142857143,0,0
9,0.642857142857143,60,0
9.64285714285714,0.642857142857143,0,0
12,0.642857142857143,60,0
12.6428571428571,0.642857142857143,0,0
15,0.642857142857143,60,0
15.6428571428571,0.642857142857143,0,0
18,0.642857142857143,60,0
18.6428571428571,0.642857142857143,0,0
21,0.642857142857143,60,0
21.6428571428571,0.642857142857143,0,0
24,0.642857142857143,60,0
24.6428571428571,0.642857142857143,0,0
27,0.642857142857143,60,0
27.6428571428571,0.642857142857143,0,0
30,0.642857142857143,60,0
30.6428571428571,0.642857142857143,0,0
33,0.642857142857143,60,0
33.6428571428571,0.642857142857143,0,0
36,0.642857142857143,60,0
36.6428571428571,0.642857142857143,0,0
39,0.642857142857143,60,0
39.6428571428571,0.642857142857143,0,0
42,0.642857142857143,60,0
42.6428571428571,0.642857142857143,0,0
45,0.642857142857143,60,0
45.6428571428571,0.642857142857143,0,0
48,0.642857142857143,60,0
48.6428571428571,0.642857142857143,0,0
51,0.642857142857143,60,0
51.6428571428571,0.642857142857143,0,0
54,0.642857142857143,60,0
54.6428571428571,0.642857142857143,0,0
57,0.642857142857143,60,0
57.6428571428571,0.642857142857143,0,0
