clockTime,deltaTime,absolutePosition,useStiffness
2.625,1.28571428571429,200,0
3.91071428571429,1.71428571428571,-200,0
5.625,1.28571428571429,200,0
6.91071428571429,1.71428571428571,-200,0
8.625,1.28571428571429,200,0
9.91071428571428,1.71428571428571,-200,0
11.625,1.28571428571429,200,0
12.9107142857143,1.71428571428571,-200,0
14.625,1.28571428571429,200,0
15.9107142857143,1.71428571428571,-200,0
17.625,1.28571428571429,200,0
18.9107142857143,1.71428571428571,-200,0
20.625,1.28571428571429,200,0
21.9107142857143,1.71428571428571,-200,0
23.625,1.28571428571429,200,0
24.9107142857143,1.71428571428571,-200,0
26.625,1.28571428571429,200,0
27.9107142857143,1.71428571428571,-200,0
29.625,1.28571428571429,200,0
30.9107142857143,1.71428571428571,-200,0
32.625,1.28571428571429,200,0
33.9107142857143,1.71428571428571,-200,0
35.625,1.28571428571429,200,0
36.9107142857143,1.71428571428571,-200,0
38.625,1.28571428571429,200,0
39.9107142857143,1.71428571428571,-200,0
41.625,1.28571428571429,200,0
42.9107142857143,1.71428571428571,-200,0
44.625,1.28571428571429,200,0
45.9107142857143,1.71428571428571,-200,0
47.625,1.28571428571429,200,0
48.9107142857143,1.71428571428571,-200,0
50.625,1.28571428571429,200,0
51.9107142857143,1.71428571428571,-200,0
53.625,1.28571428571429,200,0
54.9107142857143,1.71428571428571,-200,0
56.625,1.28571428571429,200,0
57.9107142857143,1.71428571428571,-200,0
59.625,1.28571428571429,200,0
60.9107142857143,1.71428571428571,-200,0
62.625,1.28571428571429,200,0
63.9107142857143,1.71428571428571,-200,0
65.625,1.28571428571429,200,0
66.9107142857143,1.71428571428571,-200,0
68.625,1.28571428571429,200,0
69.9107142857143,1.71428571428571,-200,0
71.625,1.28571428571429,200,0
72.9107142857143,1.71428571428571,-200,0
74.625,1.28571428571429,200,0
75.9107142857143,1.71428571428571,-200,0
77.625,1.28571428571429,200,0
78.9107142857143,1.71428571428571,-200,0
80.625,1.28571428571429,200,0
81.9107142857143,1.71428571428571,-200,0
83.625,1.28571428571429,200,0
84.9107142857143,1.71428571428571,-200,0
86.625,1.28571428571429,200,0
87.9107142857143,1.71428571428571,-200,0
89.625,1.28571428571429,200,0
90.9107142857143,1.71428571428571,-200,0
92.625,1.28571428571429,200,0
93.9107142857143,1.71428571428571,-200,0
95.625,1.28571428571429,200,0
96.9107142857143,1.71428571428571,-200,0
98.625,1.28571428571429,200,0
99.9107142857143,1.71428571428571,-200,0
101.5,1.5,0,0
