clockTime,deltaTime,absolutePosition,useStiffness
1.75,0.75,40,0
2.5,0.75,0,0
5.25,0.75,40,0
6,0.75,0,0
8.75,0.75,40,0
9.5,0.75,0,0
12.25,0.75,40,0
13,0.75,0,0
15.75,0.75,40,0
16.5,0.75,0,0
19.25,0.75,40,0
20,0.75,0,0
22.75,0.75,40,0
23.5,0.75,0,0
26.25,0.75,40,0
27,0.75,0,0
29.75,0.75,40,0
30.5,0.75,0,0
33.25,0.75,40,0
34,0.75,0,0
36.75,0.75,40,0
37.5,0.75,0,0
40.25,0.75,40,0
41,0.75,0,0
43.75,0.75,40,0
44.5,0.75,0,0
