clockTime,deltaTime,absolutePosition,useStiffness
1.5,1.28571428571429,200,0
2.78571428571429,1.71428571428571,-200,0
4.5,1.28571428571429,200,0
5.78571428571429,1.71428571428571,-200,0
7.5,1.28571428571429,200,0
8.78571428571428,1.71428571428571,-200,0
10.5,1.28571428571429,200,0
11.7857142857143,1.71428571428571,-200,0
13.5,1.28571428571429,200,0
14.7857142857143,1.71428571428571,-200,0
16.5,1.28571428571429,200,0
17.7857142857143,1.71428571428571,-200,0
19.5,1.28571428571429,200,0
20.7857142857143,1.71428571428571,-200,0
22.5,1.28571428571429,200,0
23.7857142857143,1.71428571428571,-200,0
25.5,1.28571428571429,200,0
26.7857142857143,1.71428571428571,-200,0
28.5,1.28571428571429,200,0
29.7857142857143,1.71428571428571,-200,0
31.5,1.28571428571429,200,0
32.7857142857143,1.71428571428571,-200,0
34.5,1.28571428571429,200,0
35.7857142857143,1.71428571428571,-200,0
37.5,1.28571428571429,200,0
38.7857142857143,1.71428571428571,-200,0
40.5,1.28571428571429,200,0
41.7857142857143,1.71428571428571,-200,0
43.5,1.28571428571429,200,0
44.7857142857143,1.71428571428571,-200,0
46.5,1.28571428571429,200,0
47.7857142857143,1.71428571428571,-200,0
49.5,1.28571428571429,200,0
50.7857142857143,1.71428571428571,-200,0
52.5,1.28571428571429,200,0
53.7857142857143,1.71428571428571,-200,0
55.5,1.28571428571429,200,0
56.7857142857143,1.71428571428571,-200,0
58.5,1.28571428571429,200,0
59.7857142857143,1.71428571428571,-200,0
